ts	imei	mwra	c.android.chrome	c.android.youtube	c.dogalize	c.android.gm	c.katana	c.UCMobile.intl	c.UCMobile.x86	c.raider	c.updateassist	c.android.vending
2018-05-12 04:24:00	863033069630348776	1.00000	13.55999	9.93773	13.15076	5.57954	9.57188	46.75400	60.30925	35.69719	44.13315	32.64210
2018-05-12 04:25:00	863033069630348685	0.00000	5.69434	14.33758	13.12811	13.12367	11.36677	69.00125	48.93950	77.83174	54.48034	81.17050
2018-05-12 04:26:00	359043379931766429	0.00000	8.12866	9.68269	16.50063	5.54244	9.32954	41.79868	73.36891	81.65648	35.78058	10.87231
2018-05-12 04:27:00	3590433799317661933	1.00000	13.14076	12.73973	9.98090	10.99606	9.74151	50.84695	63.09371	46.08988	26.34599	88.54107
2018-05-12 04:28:00	3590433799317661628	0.00000	9.75390	13.91343	12.93142	6.55582	11.91275	56.82780	60.92115	10.57268	25.39310	57.21271
2018-05-12 04:29:00	3590433799317662469	0.00000	9.54376	11.31449	10.45872	11.20660	11.12063	46.73882	74.72614	13.63420	92.32650	0.85896
2018-05-12 04:30:00	8630330696303481693	1.00000	11.58913	13.31035	9.08671	9.66750	8.28349	41.21079	55.50251	54.12165	38.81422	98.53122
2018-05-12 04:31:00	8630330696303482436	1.00000	13.64427	9.69866	7.85990	9.89751	7.24950	58.98930	47.13299	89.05265	20.98707	49.83551
2018-05-12 04:32:00	8630330696303482030	0.00000	14.13421	8.59785	11.41940	10.74642	12.34978	29.13076	60.83275	68.97080	96.99238	9.42305
2018-05-12 04:33:00	863033069630348677	0.00000	12.46128	12.25522	12.24692	12.58199	8.53277	44.52530	54.08298	9.85507	13.28592	24.99596
2018-05-12 04:34:00	863033069630348347	1.00000	15.23864	8.56827	10.82437	12.55069	6.55261	54.54798	45.09012	68.62092	79.77292	55.91065
2018-05-12 04:35:00	863033069630348669	1.00000	13.45013	12.39717	5.86282	9.12657	8.67173	72.62203	51.57581	35.62329	35.61312	95.38566
2018-05-12 04:36:00	359043379931766817	0.00000	7.15939	12.36449	13.85867	6.29749	12.92166	45.66162	47.81768	76.63011	76.60490	73.06866
2018-05-12 04:37:00	3590433799317661198	0.00000	7.15299	13.73401	12.73524	8.21553	11.26058	23.58855	47.39245	28.64148	72.42153	8.76148
2018-05-12 04:38:00	3590433799317661156	1.00000	9.64403	14.09578	9.66032	11.84371	12.88689	57.28875	36.50487	40.91122	17.37424	42.96171
2018-05-12 04:39:00	3590433799317662469	0.00000	8.43261	12.68331	10.46513	10.17948	11.14856	38.62537	53.92845	91.03307	1.47873	16.59931
2018-05-12 04:40:00	359043379931766650	0.00000	8.75775	11.52790	11.22421	12.13759	11.49267	39.51336	37.54821	38.31975	78.59601	99.37440
2018-05-12 04:41:00	8630330696303481214	1.00000	15.03976	10.98967	6.75112	8.34601	9.21434	31.72469	26.53515	23.69597	1.14561	59.01141
2018-05-12 04:42:00	863033069630348529	0.00000	8.13083	14.46614	13.41776	13.67231	10.07122	19.22498	37.54893	31.74704	65.56453	1.28149
2018-05-12 04:43:00	863033069630348503	1.00000	11.58380	10.48314	9.32915	9.23678	9.48189	44.68428	54.65799	54.71445	45.55677	90.31752
2018-05-12 04:44:00	3590433799317661271	1.00000	11.29417	12.00189	7.70571	10.18537	9.62534	37.15257	45.68352	59.49259	47.89935	66.59906
2018-05-12 04:45:00	3590433799317662329	1.00000	8.27593	12.83943	11.38849	15.34027	9.66579	58.04136	56.11679	46.96856	79.19146	47.95294
2018-05-12 04:46:00	863033069630348602	0.00000	7.98238	13.53979	14.48635	14.07831	13.92372	41.53174	44.24280	70.98467	51.67592	96.27046
2018-05-12 04:47:00	3590433799317661719	0.00000	6.63286	10.52054	9.85287	12.40258	11.81691	27.30138	29.10591	29.46348	87.73315	46.17247
2018-05-12 04:48:00	8630330696303481594	1.00000	9.15136	11.58427	11.43794	10.81853	12.79347	52.81702	68.02781	8.77952	61.02560	4.96588
2018-05-12 04:49:00	8630330696303482089	1.00000	14.57382	10.04215	8.00524	8.64788	7.04592	49.87965	49.16657	14.14603	56.59968	31.20979
2018-05-12 04:50:00	359043379931766742	1.00000	14.05327	10.64372	11.31900	13.07118	10.86253	48.26148	37.25709	77.93473	55.09164	93.46064
2018-05-12 04:51:00	8630330696303482212	1.00000	16.60087	9.15900	6.14876	7.38989	5.95718	37.04767	33.14930	18.11552	58.03706	3.96875
2018-05-12 04:52:00	863033069630348388	1.00000	11.26720	12.91943	9.67090	8.57165	10.27032	48.16632	54.82275	64.67144	38.60448	39.66367
2018-05-12 04:53:00	8630330696303481156	0.00000	10.08232	16.59194	17.37380	6.45972	11.43310	44.33489	67.38031	71.98808	34.14784	36.20641
2018-05-12 04:54:00	3590433799317662428	1.00000	12.17930	14.97880	8.45038	9.43886	9.41422	54.20467	38.66298	41.50345	68.06771	25.32958
2018-05-12 04:55:00	863033069630348008	1.00000	12.92539	14.59206	6.06139	7.08155	8.61295	23.31691	34.45671	66.11818	33.21590	44.80210
2018-05-12 04:56:00	863033069630348156	1.00000	8.54106	12.49932	12.49272	17.55102	9.79833	36.63591	34.02054	78.88283	24.64848	76.13504
2018-05-12 04:57:00	8630330696303482071	1.00000	15.28091	8.04684	13.97327	13.59625	4.03414	34.16582	60.47124	40.15542	16.40775	64.64049
2018-05-12 04:58:00	3590433799317661909	1.00000	10.36305	13.76212	8.41331	8.54294	8.40882	30.16705	44.21761	49.10636	41.09774	38.73687
2018-05-12 04:59:00	3590433799317662311	1.00000	12.34589	13.26260	6.73941	9.40711	9.73181	59.72965	49.01356	71.52730	83.53007	70.22746
2018-05-12 05:00:00	3590433799317662352	1.00000	14.66087	9.45233	8.37171	7.85318	5.27831	34.81610	53.26667	30.99547	33.53350	84.88788
2018-05-12 05:01:00	8630330696303481016	1.00000	10.80346	13.96482	6.34626	8.25566	7.25551	42.20856	75.34070	63.00259	74.92550	26.16513
2018-05-12 05:02:00	3590433799317661875	1.00000	13.48795	11.40990	8.87089	7.20148	8.52496	46.56696	25.29632	50.14675	53.87245	54.00484
2018-05-12 05:03:00	359043379931766049	0.00000	12.85431	10.93507	9.35100	8.19504	8.83019	42.34145	63.46661	23.89109	38.30527	3.68663
2018-05-12 05:04:00	8630330696303482261	0.00000	8.02193	8.92320	13.59459	7.19480	12.18694	54.31139	29.64056	56.80412	1.73834	97.53529
2018-05-12 05:05:00	359043379931766387	0.00000	11.08583	13.56535	12.19300	14.95665	11.91247	45.21273	34.26897	19.13496	18.93923	46.24922
2018-05-12 05:06:00	3590433799317661727	1.00000	13.33061	9.35760	14.03748	12.71332	8.27526	21.24270	50.47684	30.58732	92.33002	89.49536
2018-05-12 05:07:00	863033069630348198	1.00000	14.41766	10.82183	8.70155	8.86456	6.08028	57.27250	44.76783	20.64082	37.75393	2.03486
2018-05-12 05:08:00	359043379931766213	1.00000	10.30771	16.01935	8.66944	12.57248	12.51228	46.88034	77.13795	2.95487	24.16124	86.34410
2018-05-12 05:09:00	3590433799317661016	0.00000	6.07637	11.92485	13.41512	11.10596	12.16143	56.34315	79.27423	13.00275	77.37660	9.04565
2018-05-12 05:10:00	3590433799317661875	1.00000	12.14043	12.35760	13.98189	13.40957	9.92224	25.40117	51.32612	92.45021	86.48162	19.83996
2018-05-12 05:11:00	3590433799317661552	0.00000	7.77990	9.81344	16.32062	5.34184	13.69275	32.89979	56.45124	50.76188	26.62213	16.67450
2018-05-12 05:12:00	8630330696303481479	0.00000	12.85768	15.07238	13.11598	10.04047	10.70430	33.37472	40.03965	7.23494	27.42143	65.34429
2018-05-12 05:13:00	8630330696303481966	1.00000	16.28661	9.08645	7.59378	8.73152	9.49221	53.03006	42.08236	44.78898	6.43971	38.39449
2018-05-12 05:14:00	8630330696303482378	0.00000	5.40054	16.45973	13.34912	11.19155	10.70934	52.83281	48.91597	10.36232	84.91156	8.72533
2018-05-12 05:15:00	359043379931766155	1.00000	10.38052	10.71701	10.88636	10.07252	10.42445	32.45246	34.43908	86.82583	17.37660	92.06603
2018-05-12 05:16:00	8630330696303481461	1.00000	13.26778	12.33995	7.21313	6.43019	5.83500	64.28226	52.63856	71.79376	45.39712	57.43033
2018-05-12 05:17:00	3590433799317661842	1.00000	9.31363	14.43935	12.87821	16.04260	11.77703	66.92157	75.20058	66.05452	29.97318	67.77225
2018-05-12 05:18:00	359043379931766015	0.00000	7.23751	13.40287	13.34030	8.67513	13.29410	25.51988	56.87064	99.44072	47.29184	68.41352
2018-05-12 05:19:00	8630330696303481404	0.00000	12.52841	12.72230	10.99537	10.93528	15.98269	43.20089	40.26725	24.93188	42.70212	44.00138
2018-05-12 05:20:00	863033069630348016	1.00000	13.46345	11.19690	11.37789	10.65431	6.89956	15.49733	32.48666	91.12319	56.42766	42.38903
2018-05-12 05:21:00	3590433799317661396	1.00000	8.57161	15.25586	9.56282	9.62619	15.27930	44.32228	46.35355	52.92509	52.37791	33.49666
2018-05-12 05:22:00	8630330696303482311	1.00000	10.78128	10.47000	9.51820	7.48780	6.96582	47.79459	33.78031	7.08243	21.76385	84.93022
2018-05-12 05:23:00	8630330696303482428	0.00000	8.82586	12.66324	14.38904	12.68267	12.68632	65.08694	34.70160	10.57113	21.32330	19.11932
2018-05-12 05:24:00	3590433799317661925	1.00000	10.79427	12.36169	14.16520	13.85384	6.67688	52.52270	21.21849	99.18992	41.64754	87.87103
2018-05-12 05:25:00	8630330696303481958	1.00000	13.14744	12.58941	14.52250	11.26389	7.75072	39.33433	56.18522	25.36211	20.34533	31.93723
2018-05-12 05:26:00	3590433799317661065	0.00000	10.39891	15.84028	15.55953	12.03206	11.34333	41.43731	60.94115	15.21831	63.22044	92.62872
2018-05-12 05:27:00	8630330696303482493	1.00000	11.16867	12.16363	9.02962	12.76984	6.98680	51.99501	53.80498	36.75837	67.25428	35.68631
2018-05-12 05:28:00	8630330696303481826	1.00000	11.69417	13.63608	9.14132	7.49481	8.31451	50.89772	61.09374	61.39453	68.59980	25.26140
2018-05-12 05:29:00	8630330696303482238	0.00000	7.25474	12.41841	13.07560	9.84853	12.15964	43.00638	51.32020	14.77931	5.04373	44.75690
2018-05-12 05:30:00	863033069630348438	0.00000	7.20298	12.48820	11.86487	10.95428	9.53802	14.47008	42.47839	60.53149	41.93284	81.50294
2018-05-12 05:31:00	863033069630348115	1.00000	8.83391	12.89447	13.05308	15.62383	7.84609	48.96789	24.19197	79.24580	2.33522	31.28724
2018-05-12 05:32:00	8630330696303481636	1.00000	10.45710	15.27530	12.88414	9.35752	12.28014	45.43502	40.54591	57.98270	12.20793	41.98077
2018-05-12 05:33:00	8630330696303481362	1.00000	15.37633	11.23899	10.91768	11.45044	4.95188	49.24270	40.67892	86.98615	25.26084	58.25924
2018-05-12 05:34:00	3590433799317662451	1.00000	12.31280	12.91207	12.43221	8.17205	11.19585	46.28016	40.36121	62.36153	31.08703	65.52625
2018-05-12 05:35:00	3590433799317661800	1.00000	8.14947	15.70397	9.23771	10.91916	11.31355	49.31165	53.77778	25.11522	90.22100	89.94562
2018-05-12 05:36:00	3590433799317661974	0.00000	8.82672	11.98102	10.98796	10.67903	15.15173	41.37895	51.83233	40.61647	70.23011	99.62695
2018-05-12 05:37:00	359043379931766973	1.00000	13.09941	12.75200	8.00103	7.93019	9.80949	46.84586	45.26230	24.07521	64.49624	12.47845
2018-05-12 05:38:00	3590433799317661214	0.00000	15.12886	12.33044	5.18152	6.89533	7.93452	53.57412	48.03892	11.57112	98.65805	94.12932
2018-05-12 05:39:00	359043379931766536	1.00000	16.64533	10.97252	13.68609	8.59646	6.85641	58.82760	40.72866	44.84301	34.09401	95.89910
2018-05-12 05:40:00	8630330696303482477	1.00000	13.61104	11.75666	15.78779	12.54658	9.92065	68.70985	56.78253	48.19638	38.42354	84.48544
2018-05-12 05:41:00	3590433799317661487	1.00000	11.87699	12.52692	7.79660	10.15910	8.39964	49.27173	66.14821	68.64475	22.15947	11.92453
2018-05-12 05:42:00	359043379931766080	0.00000	8.33278	13.32776	15.48465	13.71603	11.70987	52.38635	49.18773	56.62587	55.93487	68.88266
2018-05-12 05:43:00	359043379931766767	1.00000	11.33093	11.87833	10.87662	10.79979	7.50349	36.75706	75.64562	88.81597	50.80414	74.99763
2018-05-12 05:44:00	3590433799317662303	0.00000	8.04675	13.36718	13.27278	13.77024	13.29661	47.52532	58.58847	66.37709	74.12912	5.57933
2018-05-12 05:45:00	8630330696303482006	0.00000	9.38988	11.92326	12.56567	8.93848	9.86842	36.61496	53.16627	65.49411	81.37987	48.76257
2018-05-12 05:46:00	359043379931766718	1.00000	13.21852	10.90619	10.70958	9.58038	7.52417	35.03188	48.44441	86.23172	6.44526	94.52651
2018-05-12 05:47:00	863033069630348529	1.00000	13.23317	14.02003	6.18966	8.38412	8.63200	60.68970	33.73770	50.57571	37.31629	22.83102
2018-05-12 05:48:00	3590433799317662154	1.00000	12.49316	13.90918	8.36157	8.81372	8.18224	60.42079	42.88367	65.34167	56.66572	4.96570
2018-05-12 05:49:00	3590433799317662295	0.00000	10.72022	15.97427	11.77359	10.05157	14.59441	47.03166	55.81320	76.44195	56.90988	97.16313
2018-05-12 05:50:00	359043379931766858	1.00000	13.21893	13.82127	7.73133	8.09403	8.70698	72.85903	40.69839	51.71876	27.56244	6.47728
2018-05-12 05:51:00	3590433799317661404	1.00000	13.32245	9.10936	7.54178	7.66263	5.81293	44.37287	42.97527	63.59773	54.10275	8.07611
2018-05-12 05:52:00	3590433799317662410	0.00000	8.03445	11.47766	11.09850	11.94227	11.62311	33.93840	56.94095	57.00739	57.97023	18.71939
2018-05-12 05:53:00	359043379931766999	1.00000	11.02935	12.91148	10.10953	8.36102	7.50695	36.93881	43.30419	26.71191	61.18577	10.68977
2018-05-12 05:54:00	3590433799317662204	1.00000	10.02695	13.90149	10.71231	9.63887	10.73038	53.22802	58.28157	22.88024	26.57459	14.08959
2018-05-12 05:55:00	863033069630348412	1.00000	11.02219	13.53843	10.69607	8.77229	10.69607	42.98100	40.57465	98.28101	38.86908	68.23151
2018-05-12 05:56:00	3590433799317662097	0.00000	8.50293	10.89947	9.65957	10.25275	15.20924	29.54061	52.35966	85.29716	87.75479	35.24746
2018-05-12 05:57:00	3590433799317661164	1.00000	15.76734	11.44866	14.73916	8.22788	9.56058	57.28668	27.01153	36.77513	66.22098	32.11401
2018-05-12 05:58:00	8630330696303481149	1.00000	13.09981	11.19803	7.62758	9.67268	6.87175	44.71828	43.60448	54.00238	40.51000	58.71151
2018-05-12 05:59:00	8630330696303481305	1.00000	8.63510	10.11161	9.78010	8.09429	14.70005	37.81034	63.88573	27.80397	34.84814	40.95103
2018-05-12 06:00:00	8630330696303482311	0.00000	11.45883	11.90173	8.17955	8.30441	8.13224	30.75060	34.90181	46.06224	53.57351	80.53136
2018-05-12 06:01:00	3590433799317661990	1.00000	17.15044	9.29135	11.30286	10.21584	7.12405	30.04439	63.48714	35.29349	90.44473	64.09654
2018-05-12 06:02:00	3590433799317661131	1.00000	15.34023	13.33111	4.54723	7.44516	7.29124	19.09008	26.71425	14.80383	99.15511	16.67788
2018-05-12 06:03:00	359043379931766494	1.00000	12.06907	11.68592	11.66322	8.07557	10.01999	50.20953	69.42398	72.66347	38.64847	3.50804
2018-05-12 06:04:00	3590433799317662360	1.00000	10.96402	15.17692	12.23734	9.98960	11.73317	46.50492	43.57583	83.14876	68.44667	67.08320
2018-05-12 06:05:00	8630330696303481768	1.00000	11.54952	15.32756	14.27534	13.86160	10.90173	42.86367	37.13245	88.91879	27.33702	9.85904
2018-05-12 06:06:00	863033069630348958	1.00000	10.95605	10.81843	9.38128	10.91548	11.71890	46.80568	54.77739	19.03395	98.02297	12.56231
2018-05-12 06:07:00	863033069630348602	1.00000	11.07508	11.72388	8.47892	9.61281	8.60783	23.17656	52.67558	88.53452	29.70582	49.73494
2018-05-12 06:08:00	863033069630348891	1.00000	13.57650	10.98426	8.18912	8.02382	8.15905	52.57343	49.45757	17.02753	91.24959	28.10599
2018-05-12 06:09:00	3590433799317661891	1.00000	11.61004	12.72380	7.58396	7.95987	8.95957	63.51187	50.41843	9.07062	65.60450	30.13960
2018-05-12 06:10:00	863033069630348578	0.00000	12.13908	11.70307	10.88467	10.24821	11.21131	15.05097	46.56794	28.88696	1.82527	34.89965
2018-05-12 06:11:00	359043379931766304	1.00000	11.15621	15.50262	15.73867	11.86389	9.46048	42.76105	41.46597	71.89776	55.14765	61.34952
2018-05-12 06:12:00	3590433799317662394	0.00000	10.73907	11.23787	7.97207	13.12186	7.90037	38.16238	72.85636	53.42976	51.53323	10.91898
2018-05-12 06:13:00	863033069630348305	1.00000	9.68735	10.86259	10.62293	10.53952	11.81060	49.37669	64.79877	82.33426	24.59968	78.22135
2018-05-12 06:14:00	863033069630348107	1.00000	11.30262	12.22154	12.93206	9.71485	13.09800	52.38031	43.75103	31.89838	26.76931	96.94981
2018-05-12 06:15:00	3590433799317662105	1.00000	14.73356	13.86913	17.99393	9.55297	9.42234	46.41915	12.05635	83.04927	66.56680	83.50553
2018-05-12 06:16:00	863033069630348925	1.00000	11.07073	14.37048	11.06569	9.06798	9.38281	23.12736	44.75119	70.52906	14.97983	89.83873
2018-05-12 06:17:00	8630330696303481081	1.00000	11.15303	10.49429	15.76812	15.29429	8.87912	54.66318	66.51730	28.14702	35.89870	33.65278
2018-05-12 06:18:00	3590433799317662147	1.00000	12.61675	15.32631	8.48282	9.42793	14.73803	34.69505	39.90670	98.57215	50.10673	96.30238
2018-05-12 06:19:00	3590433799317661107	0.00000	8.74249	12.28472	10.43408	5.98721	7.56742	43.54870	65.31204	63.73030	84.70029	83.36484
2018-05-12 06:20:00	359043379931766064	1.00000	10.22022	13.06155	9.69348	7.88815	10.14398	34.19639	52.63846	24.97316	86.68331	59.38472
2018-05-12 06:21:00	3590433799317662022	0.00000	9.29500	13.82777	11.50638	13.66346	12.57600	32.91036	55.98076	53.61102	10.04409	97.13363
2018-05-12 06:22:00	359043379931766569	0.00000	7.42154	9.84320	13.22231	3.56151	9.46337	27.10768	51.45690	49.72657	62.54542	1.56507
2018-05-12 06:23:00	359043379931766775	1.00000	6.72208	11.66801	13.95636	3.96297	15.67108	56.26109	66.58158	96.18138	66.39890	85.49629
2018-05-12 06:24:00	8630330696303481412	0.00000	4.32507	8.15174	11.10052	8.88345	14.65499	29.78713	68.30896	10.43735	7.45328	13.84224
2018-05-12 06:25:00	8630330696303481651	0.00000	9.46778	14.23584	9.79739	14.58944	11.58023	43.35358	70.00059	6.29084	37.13072	34.77494
2018-05-12 06:26:00	8630330696303482253	0.00000	6.22066	13.85379	16.95707	12.73275	11.28797	62.73321	67.86474	65.48845	98.83977	95.43137
2018-05-12 06:27:00	8630330696303482469	1.00000	13.08478	9.45099	12.94372	14.56799	5.05218	17.98408	50.23578	60.89815	89.30190	53.62714
2018-05-12 06:28:00	8630330696303481156	1.00000	12.40417	12.10265	9.38306	7.88124	11.78371	54.08300	22.55314	30.67270	70.11319	20.88539
2018-05-12 06:29:00	359043379931766510	1.00000	14.57620	9.68607	7.06740	7.77043	8.39792	58.50226	59.61208	2.06056	84.67793	28.98538
2018-05-12 06:30:00	8630330696303482444	0.00000	9.96445	11.55972	14.32052	14.84043	10.33082	51.99464	71.61243	17.70808	24.40203	47.59001
2018-05-12 06:31:00	8630330696303481149	1.00000	10.82918	14.49078	11.42965	13.53088	12.43395	34.60893	35.41024	34.96198	2.21269	47.54158
2018-05-12 06:32:00	3590433799317661727	1.00000	12.38158	11.04525	14.44500	13.02662	10.22807	17.25333	37.61484	59.74054	71.88356	68.57281
2018-05-12 06:33:00	3590433799317661768	1.00000	12.39667	15.57695	6.99195	10.22350	7.92223	52.65869	43.54231	17.19425	42.64018	72.49703
2018-05-12 06:34:00	359043379931766684	1.00000	13.31989	11.76471	13.83964	13.25349	6.86531	42.36220	56.25161	20.87487	19.98762	4.30944
2018-05-12 06:35:00	8630330696303481065	0.00000	7.79667	9.72326	9.65673	10.87687	14.86762	39.16078	53.11092	88.46146	9.68550	91.92092
2018-05-12 06:36:00	863033069630348727	1.00000	15.86787	8.99121	7.37857	6.88765	7.04551	58.27823	44.46831	46.55301	23.98972	33.66295
2018-05-12 06:37:00	3590433799317661271	0.00000	7.49205	11.71763	15.05514	5.14553	12.74587	43.21724	24.30429	79.37719	88.97950	30.47861
2018-05-12 06:38:00	8630330696303482345	0.00000	14.89876	9.89162	8.03578	7.42562	8.80708	32.41801	42.36255	74.87669	30.12704	15.49344
2018-05-12 06:39:00	359043379931766486	1.00000	11.94874	13.34917	8.91088	7.43721	8.81148	42.24031	37.07175	66.34271	58.56226	88.96674
2018-05-12 06:40:00	3590433799317661628	0.00000	9.66875	10.27745	13.07064	12.59679	11.99834	33.50118	48.14999	78.40934	23.33840	46.96126
2018-05-12 06:41:00	8630330696303481628	1.00000	15.41605	12.58423	12.58487	8.02385	7.32264	37.93409	62.67279	67.54933	83.84994	48.30965
2018-05-12 06:42:00	3590433799317662295	0.00000	11.53364	16.68141	9.39570	11.50167	14.16254	44.95835	69.21597	1.92385	16.21468	52.48741
2018-05-12 06:43:00	8630330696303481826	1.00000	15.05120	10.34437	9.44713	7.57522	8.67751	57.44638	55.84892	50.99838	66.37091	23.46982
2018-05-12 06:44:00	8630330696303482097	1.00000	17.80639	10.63752	9.80897	8.69863	6.92135	55.15106	49.52419	29.54683	56.16115	49.93623
2018-05-12 06:45:00	8630330696303481412	1.00000	13.61189	12.32320	7.50118	10.38517	8.96767	20.56540	39.22578	12.25958	92.38067	86.66761
2018-05-12 06:46:00	359043379931766999	0.00000	8.14754	13.12102	13.34471	11.87457	13.67255	38.23577	36.33230	87.16999	39.39777	87.73767
2018-05-12 06:47:00	8630330696303481776	0.00000	6.86990	12.90930	14.17223	11.73475	10.09836	39.50003	33.96269	0.80562	20.82258	99.47236
2018-05-12 06:48:00	8630330696303482469	1.00000	14.44996	10.88837	13.74759	13.16498	9.29818	51.88312	37.91254	53.55008	7.43925	25.93264
2018-05-12 06:49:00	3590433799317661982	1.00000	13.53646	13.06782	9.66688	11.22208	7.83485	36.18009	51.16579	25.14004	73.74008	55.63369
2018-05-12 06:50:00	3590433799317661727	1.00000	11.83362	14.32254	8.84203	9.98844	10.11724	31.64864	54.77536	81.39301	89.97536	27.67852
2018-05-12 06:51:00	8630330696303481156	0.00000	8.89174	12.20396	10.29550	12.24187	11.52766	42.23097	44.59404	16.35108	86.49484	64.40793
2018-05-12 06:52:00	8630330696303481925	1.00000	13.10227	13.55367	11.18625	11.64184	10.12027	37.79560	35.60980	61.84879	27.08911	29.53498
2018-05-12 06:53:00	3590433799317661222	1.00000	12.97040	12.47954	9.12099	8.48486	8.99786	38.00976	16.77346	28.02863	76.39334	14.70426
2018-05-12 06:54:00	359043379931766114	1.00000	12.57096	12.23722	6.22222	8.87783	8.17633	52.65758	39.51623	88.79647	3.70200	81.71539
2018-05-12 06:55:00	8630330696303482378	1.00000	9.27942	13.93880	11.29616	10.64574	9.57152	49.26863	42.22456	23.54775	64.47452	22.07665
2018-05-12 06:56:00	8630330696303481529	1.00000	10.79317	10.21018	11.83764	15.05238	6.80022	46.17594	41.12673	41.29116	65.18502	99.50814
2018-05-12 06:57:00	3590433799317662063	1.00000	10.88887	10.38565	8.91893	10.83672	9.29649	42.27664	61.77492	32.36376	32.13742	82.56953
2018-05-12 06:58:00	8630330696303482014	1.00000	11.40004	12.09705	10.15163	9.06955	11.53448	59.75555	66.70375	44.82633	21.73948	32.32713
2018-05-12 06:59:00	8630330696303482105	0.00000	4.56633	8.90871	11.56990	9.02101	11.42736	40.46866	54.43048	6.18243	19.89427	24.07936
2018-05-12 07:00:00	8630330696303482295	1.00000	12.14458	9.95080	10.68057	11.79103	7.62705	47.36399	47.09389	85.30626	43.84761	43.96059
2018-05-12 07:01:00	8630330696303481529	1.00000	9.31154	12.51630	11.52793	11.06469	9.18612	42.59784	56.58953	29.67758	88.73870	53.30044
2018-05-12 07:02:00	8630330696303481347	1.00000	10.76907	17.12015	11.45148	7.68109	12.53021	44.84912	41.89662	71.48094	33.49708	93.21503
2018-05-12 07:03:00	8630330696303481883	1.00000	8.56820	13.57209	12.70465	12.58612	8.76010	43.32014	56.40798	43.81208	8.16977	92.21151
2018-05-12 07:04:00	359043379931766387	1.00000	10.35478	14.43718	8.41779	11.67335	11.81581	45.65234	70.93645	71.56922	3.50037	61.76278
2018-05-12 07:05:00	8630330696303481651	1.00000	11.86776	10.10783	8.65037	9.44710	8.93697	31.23613	36.58248	75.86477	53.88728	57.50437
2018-05-12 07:06:00	863033069630348867	0.00000	9.69449	13.67099	14.80173	5.32693	11.15891	21.90477	36.05934	87.02906	32.15686	39.18496
2018-05-12 07:07:00	8630330696303481438	1.00000	12.98675	11.13766	6.31190	9.07311	8.90503	55.42562	38.90357	28.20281	9.77221	36.33510
2018-05-12 07:08:00	3590433799317662220	1.00000	12.29205	15.84441	12.62207	7.55726	9.72018	48.32262	52.45924	16.05029	5.73244	31.79786
2018-05-12 07:09:00	8630330696303482063	0.00000	9.79324	10.97350	9.75205	8.21510	10.10840	31.64845	44.51556	98.04852	28.40836	80.12904
2018-05-12 07:10:00	3590433799317661461	1.00000	14.41949	13.23261	9.58801	9.35400	9.97374	32.74610	72.94363	31.24648	45.55053	44.32243
2018-05-12 07:11:00	3590433799317662204	1.00000	8.61138	15.41804	10.98168	13.51919	11.30255	22.21688	23.31363	50.98283	81.76108	47.20533
2018-05-12 07:12:00	863033069630348610	1.00000	9.11808	12.15704	11.01724	14.43257	9.98666	50.01743	62.11833	17.90572	17.86177	2.23037
2018-05-12 07:13:00	863033069630348586	1.00000	11.70283	12.56633	13.76385	14.03082	7.61884	66.33911	25.37416	91.44450	76.98497	85.97357
2018-05-12 07:14:00	8630330696303481602	0.00000	13.54703	12.39233	8.31250	10.28927	8.77257	41.70559	57.37896	36.63760	33.83259	8.98645
2018-05-12 07:15:00	8630330696303481164	1.00000	12.41383	13.20794	12.03023	8.68839	10.44431	21.42563	54.67776	83.21283	20.28029	40.29136
2018-05-12 07:16:00	8630330696303482386	1.00000	11.78984	12.14010	10.46306	9.50040	11.52356	32.07426	64.25890	10.03678	97.32224	48.88506
2018-05-12 07:17:00	8630330696303481651	1.00000	11.85999	13.10474	10.11095	8.71870	8.80748	48.28469	49.92140	80.30103	35.40757	0.05744
2018-05-12 07:18:00	8630330696303482469	0.00000	8.61266	12.31323	13.16166	13.23006	14.62761	28.98214	45.41517	55.14154	87.63352	94.83213
2018-05-12 07:19:00	359043379931766437	1.00000	11.98707	13.99639	10.50944	8.17816	9.96870	37.19471	49.96708	69.11963	47.06341	67.41870
2018-05-12 07:20:00	359043379931766288	0.00000	9.84115	13.06939	14.39935	14.80826	10.98569	47.00369	49.51503	61.27111	98.06294	45.69153
2018-05-12 07:21:00	8630330696303481982	1.00000	15.33564	11.63429	15.04746	9.23449	8.69446	46.66077	39.64456	67.16007	51.76360	77.03053
2018-05-12 07:22:00	359043379931766221	1.00000	8.38663	15.10868	14.80513	15.19444	11.04825	35.71462	45.55435	59.21024	0.23899	34.98369
2018-05-12 07:23:00	3590433799317661271	1.00000	11.68957	15.63262	6.97865	8.82687	10.97541	20.76672	29.58622	3.90301	28.05751	56.72188
2018-05-12 07:24:00	3590433799317661008	0.00000	11.32463	10.01491	12.94571	11.43205	13.69304	53.42410	39.58866	44.96061	26.17205	87.35924
2018-05-12 07:25:00	863033069630348719	0.00000	12.57167	10.87252	12.17014	12.10618	14.51669	47.86736	50.21752	81.99274	60.03977	0.05484
2018-05-12 07:26:00	8630330696303481115	1.00000	9.05490	10.03346	8.27079	16.11984	8.41641	51.79927	52.85772	35.17190	61.71231	52.74110
