ts	imei	mwra	p.android.externalstorage	p.system	p.android.packageinstaller	p.android.settings	p.android.chrome	p.android.gm	p.android.documentsui	p.process.gapps	p.gms.persistent	p.notifier	p.olauncher	p.dogalize	p.android.gms	p.simulator	p.katana	p.inputmethod.latin	p.browser.provider	p.android.defcontainer	p.android.vending	p.google
2018-05-09 01:42:00	3590433799317662063	1.00000	13.05301	8.52346	13.76870	10.10768	7.93094	10.64741	9.30937	0.00124	66.82007	53.51900	75.10756	21.93190	53.12292	91.53012	3.94232	52.58322	12.74300	49.96449	53.06011	35.01193
2018-05-09 01:43:00	359043379931766965	1.00000	11.29547	11.57332	10.53728	11.17322	10.27447	10.97446	10.10958	0.00062	50.89472	44.50073	57.14429	71.88377	61.98389	57.79239	55.32204	24.80669	4.28802	24.30058	48.32761	81.67653
2018-05-09 01:44:00	863033069630348156	1.00000	11.99433	7.27348	10.87016	12.33041	10.65532	3.72989	10.06315	0.16575	65.35713	57.36367	58.68621	61.05833	51.02061	20.62235	31.55344	83.34225	48.81360	45.14076	87.76730	97.31693
2018-05-09 01:45:00	3590433799317661917	0.00000	11.69787	9.94409	7.90179	9.08416	7.34288	10.91738	10.22119	0.00212	58.87530	61.50456	63.15340	8.58483	86.08815	77.84925	62.36497	10.70785	99.94030	84.16425	25.60541	22.01536
2018-05-09 01:46:00	8630330696303481511	1.00000	14.34715	11.42227	6.12488	4.82628	11.98161	7.70464	7.16325	0.00124	51.77292	47.14968	74.41237	76.55521	4.51396	27.07579	7.06099	12.62425	76.33324	17.73224	30.40555	78.91473
2018-05-09 01:47:00	359043379931766189	1.00000	11.21759	7.12875	10.65715	12.03461	8.63313	11.14093	11.36715	0.00708	36.67371	47.96563	43.11929	59.75030	3.68139	17.90323	64.22700	93.91024	68.00096	40.32299	33.46639	84.81681
2018-05-09 01:48:00	8630330696303481248	1.00000	11.68196	10.85891	7.12167	8.36974	12.57041	6.63750	9.18007	0.00174	44.44972	73.59828	50.67573	67.66930	41.78514	77.11438	42.22135	13.84250	85.41516	95.45526	32.01319	68.06496
2018-05-09 01:49:00	863033069630348503	1.00000	11.44389	9.03575	11.70675	11.61105	8.68194	7.46181	9.02577	0.00592	55.36876	42.39167	51.66965	14.75159	62.69623	40.48567	1.32598	53.61766	91.40073	29.40521	49.90844	79.34360
2018-05-09 01:50:00	8630330696303481388	0.00000	11.91014	13.90237	9.67095	11.16893	9.28711	8.71037	12.92043	0.00126	46.03459	43.70016	50.23659	22.79952	97.31162	70.16433	39.73418	50.96610	99.75693	72.70811	62.58696	9.02621
2018-05-09 01:51:00	863033069630348495	1.00000	9.86851	12.07594	11.70237	14.71810	8.17712	8.91726	8.56397	0.10662	34.69859	57.84346	65.26962	58.37300	57.30186	38.18097	53.92178	98.78397	17.75488	53.91217	15.92375	33.35324
2018-05-09 01:52:00	8630330696303481446	1.00000	12.00333	7.42935	13.56201	11.17560	7.39940	13.46606	10.63576	0.00292	26.95725	85.25733	48.82319	6.39159	52.58004	70.26801	19.15085	4.02456	91.50083	11.66807	0.64728	66.08636
2018-05-09 01:53:00	863033069630348016	1.00000	10.23709	7.63309	12.31278	11.99994	6.87185	7.51125	7.86385	0.01585	30.35811	54.05069	22.95286	34.88343	87.12760	33.02923	23.97335	64.83136	96.15588	0.95323	13.35155	82.18373
2018-05-09 01:54:00	863033069630348735	0.00000	10.15681	10.98769	7.67805	7.12611	6.60997	11.83779	10.55192	0.00052	55.83998	74.08154	45.12513	84.81581	8.00702	31.58686	74.97404	7.88109	70.85847	59.29012	45.58470	60.23056
2018-05-09 01:55:00	359043379931766262	0.00000	11.87027	10.97765	7.32363	7.14084	8.68271	12.03958	13.87170	0.00170	37.07163	67.98610	80.75110	2.06017	39.89643	46.74380	73.21363	74.39715	94.30977	54.71402	24.72584	87.72053
2018-05-09 01:56:00	359043379931766759	0.00000	12.34953	12.80583	8.53292	9.96036	8.55696	13.19857	13.07083	0.00143	33.72297	54.57911	61.70147	28.05440	78.24250	19.32915	75.97135	72.82672	11.79918	92.28948	72.71700	91.29485
2018-05-09 01:57:00	8630330696303481842	1.00000	12.66738	9.53747	14.83967	11.72737	8.14191	13.56550	9.25476	0.02834	44.93594	54.72520	93.50137	72.11405	44.41662	74.85917	99.27435	65.58854	80.36049	18.45157	79.03359	33.19770
2018-05-09 01:58:00	3590433799317661800	1.00000	11.18594	9.82117	9.94570	13.26481	9.02510	5.70400	5.07413	0.03239	38.78307	39.17575	31.78267	61.29541	2.14569	93.46076	76.01545	83.17965	9.86848	39.88752	7.78923	33.64039
2018-05-09 01:59:00	359043379931766478	1.00000	12.94918	11.33542	9.74062	13.03105	7.69983	5.33491	5.15822	0.01695	54.31121	47.39860	66.63861	66.98552	31.74581	46.07625	43.59119	5.87902	29.35221	96.33155	47.70477	42.78950
2018-05-09 02:00:00	3590433799317661032	0.00000	9.36768	13.59200	14.00735	6.27696	10.42080	12.62557	6.70413	0.00438	48.69092	50.51881	40.96594	50.05123	98.31603	43.18922	54.31565	88.82421	44.55747	44.37068	79.47474	45.82915
2018-05-09 02:01:00	3590433799317661545	1.00000	10.87840	6.46869	10.88067	12.18971	10.54875	7.22863	4.96561	0.02949	61.70795	46.03913	50.46218	82.02904	96.89402	88.06722	42.09907	69.32608	80.48489	54.90332	33.07241	95.69449
2018-05-09 02:02:00	863033069630348396	0.00000	8.39159	13.24007	13.84538	8.96138	9.60076	11.64292	6.06622	0.00478	47.55777	62.00676	48.18267	1.18928	14.81100	16.25698	33.41884	39.59270	50.98447	46.36189	55.96637	71.60736
2018-05-09 02:03:00	3590433799317662006	1.00000	14.44113	10.15730	6.63561	8.34392	13.24243	6.38013	7.02213	0.00262	44.03402	42.11534	58.33265	45.63483	44.30156	83.10716	68.41544	1.73479	66.19054	76.48819	27.12469	5.60833
2018-05-09 02:04:00	863033069630348180	1.00000	13.02774	6.92832	12.26016	11.66397	8.26679	9.61098	9.43590	0.02755	64.53448	58.29692	60.07258	55.90302	62.57661	74.87093	58.18241	91.24354	23.52423	83.24518	69.33590	86.11807
2018-05-09 02:05:00	8630330696303482105	1.00000	11.68297	9.95715	10.68663	14.05267	8.60017	12.28080	6.32518	0.26519	69.58583	53.98034	60.87241	75.79892	80.77497	96.99563	7.72397	48.17005	78.20990	35.37583	39.54551	65.70545
2018-05-09 02:06:00	8630330696303482014	0.00000	9.43510	13.82906	11.63814	7.76710	9.88089	11.79020	6.91770	0.03617	56.89326	53.79517	21.01948	48.00807	82.88277	94.05167	20.93194	49.02321	93.80820	85.00596	45.61963	99.45935
2018-05-09 02:07:00	8630330696303482436	0.00000	7.84576	10.66370	10.87402	6.15342	12.53182	10.07001	11.36439	0.02358	24.53277	70.37145	61.43125	6.08342	5.95721	85.83856	66.13844	93.21362	37.13715	43.13738	47.73672	92.39045
2018-05-09 02:08:00	8630330696303481255	1.00000	10.40694	14.47294	7.80862	8.27485	13.14814	12.07924	9.44213	0.03851	34.28737	38.30805	56.31958	21.56720	84.75250	42.32416	21.47501	85.83024	77.67285	99.40350	68.94955	60.66332
2018-05-09 02:09:00	863033069630348644	1.00000	7.29802	11.76961	10.66412	10.13466	11.98620	12.85116	11.58079	0.00124	22.39516	59.87717	56.29824	79.65151	13.18472	43.50133	99.32884	69.04475	17.42126	94.92235	13.25362	63.96486
2018-05-09 02:10:00	8630330696303481305	1.00000	14.78362	11.82684	8.42486	8.28178	14.82661	11.19799	7.05051	0.08665	62.42323	44.21201	53.62824	83.91898	12.76168	84.60160	99.31760	48.56685	57.10155	56.02584	81.41317	63.76477
2018-05-09 02:11:00	359043379931766221	0.00000	11.39791	9.25818	13.59738	12.56596	8.55607	9.97110	9.73633	0.01289	57.40750	61.68532	45.85505	4.61583	6.34393	80.91229	74.14708	84.77897	1.17594	50.37054	90.60453	11.54807
2018-05-09 02:12:00	3590433799317662253	1.00000	12.02495	6.90249	10.88516	10.94061	11.26299	6.42260	8.26698	0.03032	22.38812	50.77155	45.37328	2.00370	57.37307	66.15105	36.59972	2.02480	71.72788	8.34890	44.07083	56.82327
2018-05-09 02:13:00	8630330696303481859	0.00000	8.92320	12.78437	9.93125	11.33531	10.31087	9.35107	6.63404	0.00169	50.03459	53.93548	30.46221	6.71835	48.60268	56.33903	43.64274	34.82436	28.75815	89.90072	25.72126	59.95976
2018-05-09 02:14:00	8630330696303481362	1.00000	13.81334	8.94110	14.70980	12.38586	7.85122	9.88805	9.75889	0.00479	38.29938	47.69604	39.11640	93.73097	44.31402	92.78636	4.77802	71.12401	67.62946	12.99363	63.64652	52.63362
2018-05-09 02:15:00	3590433799317661925	1.00000	12.09263	9.97273	12.31545	12.49062	7.86296	7.15832	7.71669	0.04191	54.82612	50.42233	60.91198	41.65707	33.62684	94.17497	73.33289	64.76883	68.85613	74.68608	2.82510	1.81885
2018-05-09 02:16:00	863033069630348719	1.00000	15.05726	13.27958	10.96242	7.37912	10.38503	10.94546	9.93939	0.00340	49.47189	47.21223	54.56452	44.73992	92.57938	45.55467	78.35225	1.88443	9.38410	99.80172	54.60032	76.39507
2018-05-09 02:17:00	8630330696303481206	1.00000	13.89255	10.52836	7.24752	8.73802	13.14267	7.55568	6.39982	0.00429	33.92382	65.03516	65.07926	70.90300	92.19791	24.79943	94.74528	70.22919	0.16862	45.59129	96.62356	80.20997
2018-05-09 02:18:00	359043379931766221	1.00000	12.95764	12.72452	9.58980	7.90642	11.11786	7.83472	10.11659	0.00759	33.87207	54.01563	65.77814	73.29907	50.11888	43.79594	70.58790	36.25538	43.72106	5.35360	32.06697	17.19269
2018-05-09 02:19:00	863033069630348818	1.00000	12.53401	10.54098	10.14308	9.77070	12.40439	7.16317	10.80645	0.01028	35.73870	55.84630	50.64560	88.56858	9.29936	43.10806	15.14895	91.86746	18.34727	47.38767	73.76476	12.25164
2018-05-09 02:20:00	359043379931766791	1.00000	15.11992	11.05051	11.86761	8.59148	9.26235	6.70524	12.28247	0.00098	54.59251	54.39072	69.36300	47.99590	63.92053	84.82852	41.95029	19.57886	8.64872	30.99683	51.15351	20.11276
2018-05-09 02:21:00	3590433799317661891	0.00000	10.16670	8.14759	13.88084	6.37332	5.12945	10.90794	8.51923	0.00022	31.13817	49.49668	55.07469	34.86994	67.33773	37.96053	49.70009	80.00555	80.12288	40.02177	78.56526	62.57600
2018-05-09 02:22:00	863033069630348560	0.00000	11.16411	13.12322	7.69435	10.21833	4.69425	14.19117	6.73857	0.00108	31.27435	60.68530	47.22308	27.80402	88.24578	8.30149	14.89865	24.34369	15.93148	29.94631	55.33031	17.67567
2018-05-09 02:23:00	8630330696303481289	1.00000	12.62688	8.81736	12.11336	12.07081	8.07288	11.51051	6.64173	0.02678	47.85717	38.99666	68.03405	73.59656	4.82098	87.08616	61.95171	32.08365	46.39751	74.49188	81.57953	69.20173
2018-05-09 02:24:00	359043379931766015	1.00000	8.54296	14.39494	8.31379	10.46835	11.56765	11.55063	8.35596	0.06424	55.01074	43.06256	53.39102	93.34717	24.01678	89.30867	56.34746	35.44940	51.53458	9.67214	22.97966	91.98851
2018-05-09 02:25:00	3590433799317662311	1.00000	11.04012	9.88814	7.29127	8.96353	13.81623	6.05468	4.26561	0.19254	66.19286	56.51081	33.21770	54.37849	90.14158	67.84532	19.64865	62.41463	80.79569	98.98154	77.10505	70.06232
2018-05-09 02:26:00	359043379931766270	0.00000	7.65670	12.25507	16.10012	5.84475	9.63782	10.63574	6.70270	0.00870	47.59641	66.12298	52.47363	26.04391	81.27273	36.05950	38.18199	45.62521	48.75695	18.40841	25.49598	63.19977
2018-05-09 02:27:00	8630330696303481651	0.00000	12.14570	12.11720	10.12453	5.60825	9.06727	15.05841	10.09796	0.00078	28.47344	49.99035	47.18567	86.26751	68.43798	96.79641	61.34285	86.50860	48.01360	52.14061	74.23103	97.07369
2018-05-09 02:28:00	3590433799317661941	0.00000	10.02812	13.34133	7.65078	4.52904	10.56232	13.63736	12.14005	0.00380	39.91137	44.88977	41.64144	77.85854	19.13445	85.97330	76.56159	5.51974	89.73009	91.43102	62.78700	94.07135
2018-05-09 02:29:00	8630330696303481990	1.00000	14.62668	6.00070	13.08395	11.00092	12.00740	9.35448	9.51182	0.12585	69.65867	35.28608	54.80533	49.85199	65.97656	27.52162	36.08699	36.70136	18.89426	85.91154	36.74565	59.20957
2018-05-09 02:30:00	3590433799317662030	0.00000	11.83868	10.81537	10.39499	5.56177	7.44059	11.60424	7.34556	0.00013	50.45478	59.85436	49.91282	89.92395	85.68246	6.45563	79.96501	7.32711	57.09132	55.31315	3.62298	38.47765
2018-05-09 02:31:00	8630330696303481180	0.00000	11.97525	14.26223	9.16298	10.47269	11.21134	10.48751	7.84456	0.41653	49.17148	60.53545	16.97703	75.78799	33.18081	60.98177	17.17325	23.09910	99.52971	49.05220	33.92016	57.72117
2018-05-09 02:32:00	8630330696303482337	1.00000	9.03908	15.04796	10.13171	11.21318	11.11678	11.41857	7.68675	0.89165	54.10935	47.32194	72.54143	84.63845	15.22547	4.21355	25.01717	23.15325	74.19104	60.59923	86.99497	88.73439
2018-05-09 02:33:00	359043379931766783	1.00000	12.57061	14.26352	9.86644	8.46972	11.99578	11.09894	9.30487	0.04820	47.64713	23.14158	45.63933	15.03591	66.03319	73.23703	95.39253	69.60949	68.68710	2.36947	80.81160	14.06686
2018-05-09 02:34:00	3590433799317661875	0.00000	9.73975	13.70675	8.41061	11.17369	13.85547	10.15909	7.86097	0.96750	39.80322	75.83670	13.59010	61.36614	50.40636	63.40459	91.93658	47.55474	78.12560	39.82579	72.34602	5.16883
2018-05-09 02:35:00	863033069630348628	0.00000	6.87191	14.22555	15.88005	7.65630	5.45442	11.95590	4.53941	0.00032	49.27224	60.08062	56.21575	29.69200	75.94538	31.79653	2.57971	67.57796	51.94106	28.22750	29.31239	86.24198
2018-05-09 02:36:00	863033069630348032	1.00000	11.96178	7.57695	11.93315	13.10425	10.87114	3.96117	12.30750	0.07107	55.38067	45.62748	46.46634	9.73280	51.06069	86.49455	71.90333	71.55131	54.99433	2.03299	42.10499	80.20470
2018-05-09 02:37:00	359043379931766585	1.00000	10.68330	8.18734	14.22839	12.32721	9.19355	9.13955	13.24010	0.01620	58.62034	55.36716	51.11685	86.76967	69.52241	80.11497	7.58415	35.37939	78.23824	4.47315	91.72607	98.41328
2018-05-09 02:38:00	8630330696303482055	1.00000	14.54183	13.40420	6.72192	6.82643	11.13423	7.49899	9.31006	0.00338	53.70952	36.33894	38.71188	90.44980	67.55161	12.23414	85.10602	4.18530	56.49684	7.59326	94.21021	23.64769
2018-05-09 02:39:00	8630330696303482097	1.00000	13.29162	10.21509	15.40860	12.74596	7.59572	6.12219	9.78241	0.02646	35.14088	36.71140	63.42918	87.44872	98.31101	0.89785	37.09550	96.60928	96.66209	40.97250	26.54478	0.24535
2018-05-09 02:40:00	8630330696303482105	1.00000	10.64321	10.37809	12.70436	10.85882	5.95278	8.58752	8.11033	0.00334	54.17973	33.85565	59.57544	88.16593	78.00535	24.72972	47.00933	64.09000	10.61489	41.23268	3.53721	18.22105
2018-05-09 02:41:00	863033069630348990	0.00000	11.99101	13.71308	12.67635	8.61837	6.06394	15.82758	12.86462	0.01660	43.49414	36.09036	46.27470	87.25734	44.81392	52.52023	26.25184	34.52505	29.87894	18.38259	73.50905	85.23542
2018-05-09 02:42:00	863033069630348636	0.00000	10.65743	15.39735	10.54119	9.71715	7.27376	12.57841	12.66966	0.00583	44.29142	48.65157	35.33611	20.01056	84.09304	63.88500	18.57667	58.05009	26.86744	9.19808	29.75268	73.65151
2018-05-09 02:43:00	863033069630348685	1.00000	13.74475	8.03280	9.80399	11.77887	10.91451	9.51648	7.43052	0.04103	40.88370	71.10425	43.91350	4.94320	0.57512	63.82876	11.95870	72.82689	66.75444	78.38735	6.38374	96.29029
2018-05-09 02:44:00	359043379931766528	0.00000	13.48810	12.86906	9.30071	7.73846	11.10522	8.83750	11.98114	0.00064	39.44395	38.03656	46.71194	39.37413	30.96388	67.41970	37.61994	80.44951	34.30990	62.32667	29.45172	4.50623
2018-05-09 02:45:00	3590433799317661131	0.00000	13.06081	10.87451	9.42196	13.21522	5.49922	11.80165	11.47730	0.00027	50.79777	33.57443	54.73237	48.96877	35.30797	22.67039	77.73147	42.94988	27.62221	51.08475	43.11345	38.09718
2018-05-09 02:46:00	863033069630348610	1.00000	12.35922	11.00136	10.79053	14.85640	8.12113	6.48111	5.93520	0.15586	66.24051	52.02847	60.30264	15.53726	33.24869	62.63388	56.08747	93.79888	20.55434	36.59202	72.55740	8.76392
2018-05-09 02:47:00	8630330696303481537	1.00000	11.12932	9.32815	10.85278	12.44109	9.45894	9.61289	6.59141	0.11935	28.34515	47.06912	49.23703	99.65725	43.59160	88.34550	56.33688	72.71006	19.38662	6.10359	9.67279	22.96939
2018-05-09 02:48:00	863033069630348511	1.00000	13.98130	7.69723	13.49596	12.69463	8.70236	11.30261	11.89753	0.05936	45.35466	27.57311	58.52564	46.50640	14.00827	98.96356	16.53074	67.98560	1.94016	24.52645	25.55383	72.17278
2018-05-09 02:49:00	3590433799317661172	0.00000	13.29283	13.61955	5.34490	9.84159	6.94619	12.36899	13.63833	0.00167	41.80250	66.05561	56.93127	43.46417	83.96717	84.63130	6.60243	26.37478	36.34128	50.83899	14.67351	40.37114
2018-05-09 02:50:00	3590433799317661461	0.00000	9.55821	11.79627	10.55785	9.01012	9.58031	12.84214	9.47869	0.00181	40.49476	41.74505	63.91051	47.70469	72.50870	61.51590	79.33328	10.23354	36.08883	69.35135	38.14968	90.77972
2018-05-09 02:51:00	3590433799317661032	1.00000	13.67107	6.20277	12.94634	11.94713	12.77432	11.81573	10.63934	0.55643	39.29271	56.66672	32.88106	81.20293	36.92069	90.89428	45.23011	26.49049	33.21308	0.36523	99.77416	75.40127
2018-05-09 02:52:00	359043379931766445	0.00000	9.65811	11.47056	13.01996	10.12909	5.81598	14.15638	7.90981	0.00016	55.55008	31.03758	53.59254	62.91432	55.76306	31.82768	45.47349	2.38111	33.15783	36.84241	43.65394	78.15140
2018-05-09 02:53:00	3590433799317661412	0.00000	8.85548	11.65660	18.00421	3.29244	10.81385	12.32841	7.75826	0.00429	52.76912	61.27109	49.37651	16.77090	66.65995	59.98771	14.71948	55.36952	96.35287	7.19276	61.84286	74.62048
2018-05-09 02:54:00	863033069630348131	0.00000	14.99064	12.53439	8.96231	9.44366	9.80005	12.68776	16.97807	0.00013	39.67778	60.92698	42.35942	9.04321	43.21274	30.73706	56.10468	90.21830	57.24047	87.22770	35.04198	33.80259
2018-05-09 02:55:00	8630330696303481800	0.00000	14.74099	16.53596	6.27598	9.61625	9.12316	13.16876	14.19423	0.00181	43.23159	55.19598	65.54626	69.32424	67.30240	71.49671	45.34174	96.25001	61.80842	39.99451	33.00391	96.69462
2018-05-09 02:56:00	359043379931766320	1.00000	9.98028	12.90241	9.90173	9.94714	5.90041	12.30502	10.14144	0.00078	39.84983	42.08956	56.84710	54.58006	46.35520	50.66241	0.98143	90.37301	47.40124	52.27289	56.76739	6.66309
2018-05-09 02:57:00	359043379931766163	1.00000	13.32442	12.25311	11.34385	7.62627	11.75606	11.35301	8.19953	0.00196	48.28016	39.16243	52.01674	52.42459	37.53377	57.27420	1.34794	1.06504	94.85315	38.29269	66.38807	72.18580
2018-05-09 02:58:00	3590433799317661628	1.00000	9.80462	11.72288	7.30041	12.09394	15.74210	7.26858	11.28180	0.32776	43.39298	41.43958	55.44018	13.17647	16.40765	55.46009	1.28074	28.79749	7.12451	96.48110	97.33123	85.47669
2018-05-09 02:59:00	3590433799317661032	0.00000	9.04473	13.71078	13.01647	6.03357	6.09689	14.38819	9.06206	0.00019	40.97672	55.81666	58.01867	13.24710	55.97353	61.06711	68.14512	36.07962	30.64919	81.18252	60.41691	81.74185
2018-05-09 03:00:00	8630330696303481172	1.00000	9.72787	7.95521	11.55791	11.56240	9.63821	9.36509	8.55388	0.01047	56.32110	50.40807	51.25462	99.27386	27.41008	52.50220	60.63476	40.44152	85.78299	6.10995	15.37224	74.69466
2018-05-09 03:01:00	8630330696303481404	1.00000	12.57393	11.60437	9.00289	8.53580	12.99370	8.07018	8.97102	0.01465	63.07566	61.85162	54.75493	69.03431	86.85189	78.69651	4.19031	51.80138	46.16291	45.70538	76.79211	14.11498
2018-05-09 03:02:00	3590433799317661982	0.00000	11.21759	12.09742	7.84971	8.11097	13.92786	8.60144	8.73002	0.14156	55.04124	48.70008	58.57800	41.75062	38.32820	87.60865	74.04256	53.89095	7.14923	28.09883	59.70479	28.12179
2018-05-09 03:03:00	863033069630348990	1.00000	13.44338	8.22337	13.72658	13.40060	9.94789	9.74304	11.06635	0.03138	38.02536	69.87773	44.68980	78.44814	76.00958	46.88608	91.46155	74.78367	49.77506	30.71909	61.42397	81.26832
2018-05-09 03:04:00	3590433799317661610	1.00000	12.06433	10.25587	15.30280	11.87980	6.18868	8.47412	10.13439	0.00197	67.83210	55.63962	67.96915	4.77811	26.47015	79.39057	90.65205	50.02066	8.41578	97.25565	99.63553	91.63646
2018-05-09 03:05:00	3590433799317661057	1.00000	10.62043	14.67622	6.70769	6.50307	13.21868	9.99533	8.21223	0.01504	47.41976	44.18818	49.06673	68.72556	74.15178	55.18778	44.88979	10.33819	43.93492	35.02606	75.32538	8.32842
2018-05-09 03:06:00	8630330696303481420	0.00000	10.09179	14.72512	14.87541	7.53378	11.38142	12.31086	5.15669	0.00047	79.83591	49.82275	68.06580	54.99976	67.64244	35.92239	29.51001	43.02666	8.44042	7.58965	73.70618	89.61549
2018-05-09 03:07:00	8630330696303481859	1.00000	12.88665	13.26591	7.70985	8.40608	11.92571	7.24468	8.03416	0.12087	60.81550	66.86485	70.64476	19.72057	27.38095	19.85847	91.63435	37.11099	6.42778	80.58223	9.09803	48.69060
2018-05-09 03:08:00	3590433799317662410	1.00000	12.82748	8.19027	12.67344	9.80704	7.62796	8.17061	10.03424	0.00022	38.12669	67.62302	18.09141	68.17578	18.70428	72.62415	39.93573	98.38667	11.84714	0.60522	39.19661	86.97035
2018-05-09 03:09:00	3590433799317661735	1.00000	6.12996	11.81141	15.97393	9.80706	9.36964	11.31121	7.05050	0.00080	50.10080	25.40885	36.75824	75.05935	17.47487	84.19242	54.87990	80.71500	90.27154	98.06205	6.13142	13.16659
2018-05-09 03:10:00	863033069630348396	1.00000	9.21605	13.09921	6.76593	11.45011	12.02368	8.43030	9.18054	0.01824	45.05359	66.34085	57.42924	18.97934	46.57426	46.34482	53.39253	86.35836	4.69951	60.37520	58.40098	9.62417
2018-05-09 03:11:00	359043379931766767	0.00000	9.01480	10.51854	10.59288	6.89534	9.87214	11.20199	9.14320	0.00149	34.12124	50.09268	43.72945	42.64326	17.01680	24.90163	77.48555	80.09015	93.33890	16.07624	67.60633	42.29292
2018-05-09 03:12:00	8630330696303481842	1.00000	13.85096	8.26805	13.10724	11.47004	10.07160	8.22149	7.48930	0.25815	39.42637	47.36810	52.17118	10.83620	40.11512	68.74442	74.58443	10.75413	4.41358	41.55749	63.45126	66.41018
2018-05-09 03:13:00	863033069630348867	0.00000	12.04741	11.94183	7.26424	7.33806	7.21113	11.42644	14.25260	0.00090	60.56832	41.80182	69.74059	10.77736	77.95412	37.88827	13.69108	87.27129	58.90599	98.22745	52.49911	3.12562
2018-05-09 03:14:00	8630330696303481263	1.00000	16.11007	12.77446	8.11645	6.33591	11.01258	5.91118	4.11315	0.45250	38.92814	68.54327	41.47743	90.39969	14.29832	50.50672	57.29576	48.53312	73.40786	87.01993	11.67701	96.05924
2018-05-09 03:15:00	863033069630348412	0.00000	14.56483	13.33441	8.99775	11.10163	9.70024	13.51268	13.43453	0.00075	50.00097	54.07599	60.17049	0.82069	7.29485	17.58098	7.45873	84.82747	89.45492	17.93615	37.21100	97.76233
2018-05-09 03:16:00	359043379931766932	1.00000	11.80181	7.27491	11.00634	11.54409	7.00099	8.80319	7.02920	0.02640	58.57080	47.20229	46.08856	11.50886	59.71197	86.56605	41.43965	45.15062	77.43209	92.16904	31.77622	85.02016
2018-05-09 03:17:00	8630330696303481016	1.00000	16.01175	12.42330	7.71938	7.10263	11.76444	7.80690	5.71844	0.02277	30.23367	51.32978	38.36032	1.53751	3.18037	32.87309	18.30196	7.73889	82.82958	46.66704	61.69238	24.63608
2018-05-09 03:18:00	8630330696303481156	1.00000	12.09817	13.91988	7.87402	9.09332	11.34875	9.06761	8.42130	0.04090	34.33930	44.74932	54.99203	39.19863	67.64254	26.48849	55.97096	24.74744	40.63780	33.37611	21.92903	84.74874
2018-05-09 03:19:00	8630330696303482378	1.00000	10.14144	13.06829	7.99908	8.40193	10.06590	7.87660	12.63202	0.00067	39.91127	31.36188	42.18495	96.04522	80.69765	87.99874	89.56297	97.29712	83.75000	67.69704	84.23283	48.01280
2018-05-09 03:20:00	3590433799317662204	1.00000	10.51770	10.31098	13.53541	13.86303	5.87138	8.59303	10.11537	0.03690	52.73697	67.18468	34.79404	18.81797	1.08642	66.58011	2.61872	29.31348	35.16378	64.28160	18.57769	86.88764
2018-05-09 03:21:00	359043379931766296	1.00000	12.81393	13.89112	11.13197	6.98488	9.40604	8.50615	9.00570	0.06684	35.55075	51.56340	36.74383	36.37534	11.17781	64.06290	80.61558	71.96270	56.62624	98.08519	0.75165	58.90998
2018-05-09 03:22:00	3590433799317661800	1.00000	12.93101	11.73077	6.22318	7.82634	13.96925	7.30669	7.05258	0.09194	50.05323	63.82735	49.11241	27.14224	46.63294	33.91866	1.71155	19.24377	44.40805	59.30385	54.86154	89.65292
2018-05-09 03:23:00	3590433799317661008	1.00000	11.29441	13.33465	9.85373	8.46395	11.46870	8.75762	10.11499	0.26564	55.16004	54.58533	80.86815	83.97530	58.04582	17.73999	32.52750	46.24842	50.55703	27.55674	92.53303	94.51205
2018-05-09 03:24:00	863033069630348347	0.00000	9.65435	10.90761	11.33700	7.96597	9.01172	13.10790	10.71804	0.00117	50.77341	64.86127	56.40505	36.21508	14.24956	68.21001	61.69014	42.31022	15.20934	53.94759	20.98954	5.11764
2018-05-09 03:25:00	3590433799317661628	1.00000	13.48981	7.45118	12.09990	11.70627	12.20065	7.39505	10.51755	0.02754	34.43152	57.96954	64.72020	39.14818	24.35747	98.78083	94.60323	81.75154	6.60027	88.98235	57.79169	65.80444
2018-05-09 03:26:00	863033069630348263	1.00000	11.77032	11.78553	9.73751	7.80294	11.47034	10.11249	8.64061	0.00215	56.13312	60.06527	45.91769	59.22139	91.65158	8.89921	90.29105	72.72706	51.54684	15.19474	18.32382	21.73985
2018-05-09 03:27:00	8630330696303481750	1.00000	16.99974	8.46934	11.88347	9.98213	8.56015	12.01471	4.95680	0.04899	41.85585	62.09081	49.30572	47.65868	18.49196	82.18884	35.52049	21.19587	58.00558	17.84093	1.93608	84.47321
2018-05-09 03:28:00	3590433799317661560	1.00000	13.53042	11.74411	10.42833	8.00388	9.68602	7.31231	9.36598	0.00518	35.71422	61.75891	65.70518	37.35007	76.16757	20.88795	6.08976	69.55738	13.50380	2.86219	45.92655	67.68961
2018-05-09 03:29:00	3590433799317662402	1.00000	11.55145	9.05416	12.75774	12.67417	10.78425	11.23491	5.24655	0.18570	48.85437	52.54471	41.05194	68.42653	42.99972	77.72316	70.30681	56.40073	95.61622	65.44660	11.06728	79.22493
2018-05-09 03:30:00	3590433799317662295	0.00000	12.58793	10.65939	10.39139	9.58130	5.36904	12.70804	11.40548	0.00018	40.71214	53.36677	55.50470	88.93986	36.22287	80.01012	16.41476	45.42676	21.03286	79.53227	79.14723	39.85409
2018-05-09 03:31:00	863033069630348719	1.00000	13.39706	9.63423	13.11446	10.07862	6.48923	14.93368	11.34463	0.00015	66.02130	73.35357	29.62797	51.02809	18.21568	42.42759	17.53609	27.66987	54.13511	73.14680	17.30412	51.38533
