p.android.gm,p.android.documentsui,p.system,p.android.externalstorage,p.android.settings,p.android.chrome,c.katana,c.dogalize,c.android.chrome
6.16444,9.12038,7.83064,13.85013,11.87615,9.10277,10.54408,9.78757,12.17289
10.59631,11.6707,14.2273,10.28761,7.17807,11.1864,9.38521,13.53898,9.44874
12.23428,11.10589,10.47044,8.90222,11.80415,9.796,10.52993,11.79135,9.37253
11.68681,9.77215,7.8719,13.99952,10.85478,9.67443,9.5793,8.52412,11.76099
9.3437,6.10267,9.10359,12.12293,5.82592,12.46992,7.78084,10.82177,10.69977
11.08998,11.58345,9.89158,8.96052,11.99014,11.69667,12.25259,6.10217,13.07374
12.95097,6.17859,10.25869,9.00985,5.67709,9.55347,12.16945,15.63607,11.65031
1.24385,5.76172,10.93733,15.45949,8.72415,12.3586,10.98468,12.65428,17.14836
10.01102,11.45528,13.10308,15.26418,4.24883,11.3153,9.93018,13.00236,5.56393
8.96586,7.68943,9.99453,9.78843,10.54956,10.01203,15.31031,10.88539,8.16026
9.56716,6.52115,13.11515,11.49528,9.31819,12.52525,6.34289,12.39531,16.36166
12.98212,7.90904,11.98648,10.35542,9.0864,10.0912,12.10675,12.17703,9.69588
9.61163,8.10926,9.25212,13.11403,11.06494,8.56029,6.80102,7.6168,11.55933
5.0796,8.522,8.73324,13.18322,11.72559,8.93669,9.88345,11.66274,11.06974
14.15897,6.81958,12.81718,9.08512,6.25213,9.67713,12.7974,9.95445,11.508
6.85425,5.46745,12.8693,14.80452,9.2472,10.1105,7.68119,18.69485,12.99787
9.36554,9.21056,11.34829,9.72536,9.95324,10.96498,8.02277,11.26809,9.96953
12.81796,8.8725,12.24308,12.55032,7.3135,10.13717,15.33779,14.19109,7.8082
8.71739,8.02945,9.20858,11.63276,11.8377,6.5461,8.96669,8.18589,11.34258
12.31507,10.73454,4.67881,10.16295,11.6958,5.55288,13.21073,6.57939,10.44428
9.56663,5.41797,11.92944,10.61261,9.08893,15.95038,6.27688,11.8059,13.06745
9.5079,9.19808,11.44261,11.67864,9.41491,12.54781,8.57761,11.63603,10.51292
8.97606,11.18024,12.40564,14.05757,8.65939,11.28913,8.88605,11.25864,10.40428
11.1725,14.0672,13.73304,10.19603,5.72718,3.10784,14.73954,15.21789,8.34655
5.16456,8.97483,10.43349,13.0233,7.79496,11.78952,7.39572,9.76693,11.03531
9.53171,8.53332,13.03978,13.89234,7.0586,12.56708,8.1299,11.43099,10.63311
11.10973,5.39056,11.45589,10.9865,8.95125,13.47707,7.88029,15.16834,12.93844
14.70847,15.96277,15.9285,14.82172,9.46695,7.07915,13.21543,11.55199,9.65328
9.20241,13.88545,11.59625,10.8315,8.35045,7.64859,12.10447,10.65388,9.38991
6.31725,6.4392,9.86915,11.46048,7.01804,12.23998,6.82427,11.07347,11.38313
7.46398,11.67476,8.24417,12.29191,9.80449,8.98528,12.09546,12.55141,9.69757
9.17032,6.97805,11.62265,7.26975,15.83674,4.7467,8.19522,6.89321,12.50896
12.32966,12.49503,12.25813,11.9994,6.92578,12.30167,13.00481,17.1258,9.4161
9.78183,15.58361,12.40162,17.36358,10.15586,11.46759,8.93939,5.97237,6.93628
11.29235,8.37739,8.23757,16.9712,9.41946,16.01983,5.31653,10.50418,12.68176
8.88165,8.05806,8.54555,13.06433,11.61636,10.39668,7.62595,9.41466,12.04642
6.56635,8.88571,12.79055,12.47796,6.09327,12.68302,7.7067,13.08196,10.27049
10.48643,7.69557,9.87331,11.9968,12.80235,9.50831,6.98313,6.18384,14.58876
7.45135,9.90314,8.26744,11.61477,14.19492,7.37967,9.9734,8.97784,12.98144
7.67594,12.54882,6.89876,15.35961,9.98521,11.02394,10.47699,12.41668,10.75233
11.41631,9.29462,11.756,11.51533,7.89409,13.94542,8.64657,13.78861,10.78793
7.49322,7.16339,10.9883,13.71289,10.30907,8.8217,7.57124,9.39669,11.56492
5.76632,6.98702,9.46562,14.71435,10.00903,14.10166,7.99999,9.50379,13.48327
9.85406,12.18598,11.76637,11.25811,10.68058,2.90855,15.70117,13.13624,5.46458
13.65714,7.01551,12.10469,10.63649,8.34149,8.49186,15.39813,17.10677,9.46177
10.55781,12.99006,10.70751,8.74281,8.44316,13.89257,8.92481,8.91905,8.92888
9.37915,8.13378,9.68326,11.36335,12.48463,9.74767,7.24085,8.84034,12.51137
8.71759,9.28873,9.40143,13.82898,9.8423,10.89392,11.11739,8.96012,9.25686
11.39205,11.63059,10.27551,10.66076,12.32541,9.93135,13.11912,14.24176,7.0408
10.74578,8.30611,11.1475,10.10184,10.62293,15.06195,9.22913,10.21659,12.74773
9.86774,9.69973,11.14807,12.32001,10.94034,7.16149,15.83761,14.42133,6.80654
10.42728,6.79751,12.50018,10.3093,6.79116,10.67733,15.75159,10.57915,8.04826
10.50611,11.79136,11.42387,10.62323,9.86706,12.38377,7.63617,9.87996,11.01942
9.19337,10.46182,13.07868,14.24367,5.71746,12.10281,8.13243,14.03625,9.61688
5.69073,6.72389,8.9094,13.1267,12.78145,10.77433,5.93113,8.33878,15.37263
14.23869,8.12424,9.4117,14.21377,10.7005,6.27191,9.85245,7.3447,9.10573
9.49329,9.64986,11.88583,13.12739,7.44988,12.05763,8.77562,10.54456,11.15278
13.09775,5.62449,15.95794,7.30056,10.01084,8.60604,12.96064,13.32117,7.33054
11.98094,10.71445,10.50218,12.25554,8.01568,9.21384,12.79407,13.33445,6.92736
3.94415,8.68267,10.45355,10.25286,13.6452,5.31396,10.47575,11.2441,10.45742
10.48604,12.04114,9.68586,10.58325,7.33584,11.62461,12.86972,12.60307,10.23173
10.7912,6.65664,12.41562,7.37501,12.24937,14.32547,7.23149,10.94387,17.88047
8.02866,9.46654,9.06364,12.58943,14.56457,10.39094,5.72478,8.034,15.85473
9.76132,8.6216,10.6793,9.64778,5.29965,12.52681,16.8536,10.89419,11.30308
11.74814,10.1333,11.59523,8.03985,10.21909,7.25947,11.92785,14.2148,7.70534
12.52931,7.73794,7.42213,14.70147,10.35914,8.85857,9.3116,5.48775,13.09566
8.6871,9.83013,13.49243,11.16826,12.05125,10.90959,10.3399,15.47543,12.45933
11.01555,5.48574,12.20947,13.8433,10.81587,13.48657,6.92795,9.65266,16.4431
11.12241,6.69213,11.89209,9.85773,12.27384,15.72644,7.57446,11.71509,16.85458
11.52439,13.06977,11.36993,10.7378,8.79223,10.5529,12.8241,13.51577,9.55124
7.62803,7.69354,11.15252,12.57175,12.46096,10.56055,4.10307,8.34616,14.66688
13.16418,13.49493,17.4652,13.92262,10.26798,7.42406,13.53839,12.29555,8.78247
13.4258,7.13516,14.68687,7.41938,6.48099,9.97521,14.47433,12.19025,9.06191
9.48546,10.64803,11.59962,3.80642,8.7584,6.68642,11.82142,10.06529,8.2664
8.61209,11.39778,12.04831,12.95924,8.25523,12.96724,11.20633,11.48721,11.34969
7.93829,8.27125,7.51803,11.3068,12.00809,8.90052,10.43721,9.59095,10.87533
10.49775,10.29898,12.39562,11.57821,11.56059,6.50316,12.5351,14.62599,7.48577
9.1133,14.96271,14.45804,11.67136,8.7611,10.20149,10.19168,12.13598,9.11102
10.84573,12.59828,12.65794,14.34285,9.95128,9.35577,10.96783,12.68322,7.31436
13.60227,6.47144,14.66779,7.88553,6.63081,8.96382,14.07824,12.61412,9.58669
7.44121,11.64119,7.82761,9.88679,11.79297,6.02981,11.40934,9.85217,10.74782
13.24304,6.46576,15.0193,6.78922,10.25703,7.60964,12.30699,12.11161,7.00468
13.37608,9.40807,13.44649,7.46782,9.24252,8.03737,10.54331,13.3112,8.97669
13.21156,9.64581,11.98872,10.74943,8.14493,7.33437,15.01661,12.7044,11.25949
13.0712,15.32913,11.18295,13.05333,6.21813,9.74701,13.28186,12.62035,7.76695
8.10666,13.41168,11.72875,12.32673,7.99597,8.29618,11.1836,10.62623,9.28582
9.98369,7.55602,8.72662,12.21533,9.9099,7.18402,8.99562,8.11118,10.34426
5.07307,9.91968,6.41781,11.89734,11.90167,9.58135,11.13498,11.9419,11.18148
6.81604,4.76018,7.65839,16.98566,8.6612,11.8677,8.67636,12.61741,12.02503
12.41111,11.15306,14.38966,6.12388,9.36527,8.41902,11.45428,12.36419,6.16129
12.32351,9.28891,6.50767,15.44129,10.57298,10.32761,7.67736,6.23517,12.94366
4.8322,8.58796,9.13748,14.49677,8.31259,13.91969,7.57893,8.9955,11.42216
12.72136,9.3789,13.18499,11.64942,11.7081,8.50211,13.11532,15.28361,8.73028
15.61978,10.84851,14.11226,8.6483,7.35697,9.39204,8.95892,11.34431,10.52335
10.81581,14.33739,14.44126,15.16299,13.61625,7.47727,15.77525,13.23537,6.50382
5.91947,7.2188,9.42967,11.31299,12.99748,8.29615,8.02499,8.49411,13.75067
9.79851,6.92218,7.41859,14.56053,10.46691,12.93116,8.24301,8.4297,13.72173
14.58439,17.1835,13.84564,16.09564,8.42578,9.39611,9.07148,9.59608,8.62199
7.99269,9.16247,10.94513,13.81328,9.38371,12.36821,7.14419,8.0709,11.96302
8.27844,8.16543,15.65604,12.77454,7.23169,11.45555,6.62485,16.404,14.23212
8.92969,7.86738,10.31125,12.7174,13.93867,10.81015,4.98641,7.41557,14.60911
9.17157,8.5235,9.84234,10.86039,9.70601,8.6942,10.45849,12.21173,7.79204
8.81672,6.75348,9.94745,11.96033,12.13563,6.68143,8.27603,8.11311,10.555
4.69998,9.16824,11.58113,18.44493,8.95193,9.98473,11.16883,13.61568,12.40907
4.51924,4.21512,9.70618,12.95707,8.38679,12.23699,7.81278,11.82726,14.0172
10.03903,10.28318,8.11697,7.66372,14.36975,4.83616,9.74969,8.34435,9.08083
8.7298,11.15531,13.51962,10.71051,11.27207,11.4945,8.74835,12.69737,12.65949
14.05272,14.89746,15.57529,13.45441,7.0955,10.18737,11.13822,12.45482,8.18635
13.49657,9.89724,11.94998,7.64524,5.94907,8.63181,11.99203,10.434,10.66816
17.02475,11.67313,13.89543,7.49071,9.869,4.54687,8.04716,15.12926,5.64114
13.24888,14.62156,14.47812,15.30968,8.13206,12.25186,8.26369,13.84904,8.03432
10.48035,11.60999,14.22634,12.77567,8.72575,7.56481,12.79018,13.18254,9.02831
7.06546,9.41032,8.50088,11.10912,14.34423,6.56283,10.45537,6.66388,14.70406
8.44701,9.4646,10.82242,14.07209,12.79408,6.71245,9.10028,10.07361,11.12392
16.5877,9.26443,12.81365,11.44404,9.01238,11.7072,10.99512,14.92065,12.04265
8.08033,6.20414,8.33118,14.38605,11.53533,9.80992,8.63472,8.00296,13.50317
6.38851,6.53591,8.68425,13.22219,12.99191,9.97175,8.38807,8.34171,14.16845
8.64087,11.27851,11.14976,10.50358,11.75715,13.01033,10.08015,8.43149,13.44099
7.69807,10.25235,8.73432,9.79694,15.10041,8.83811,4.67003,7.27548,15.6892
11.03467,11.6512,14.52479,8.62392,8.70637,10.4215,7.23143,11.33627,12.58458
11.97114,14.3667,12.36535,13.00894,8.89393,12.68313,11.70321,10.74274,11.66508
12.87651,15.98126,10.49632,16.02515,9.04165,12.55164,12.73659,14.16642,7.6187
8.53021,11.2124,13.86519,11.71463,7.1513,10.91927,7.72943,12.35735,10.81006
9.93045,9.58131,10.73425,13.60416,5.89361,12.99345,9.62079,13.01891,5.39732
11.67798,7.64391,8.46807,13.32963,12.61135,12.41763,8.30891,7.24783,14.39627
13.58819,9.7054,11.59354,11.04188,7.1404,6.70166,12.53914,13.02688,9.86144
10.53964,4.26714,8.53361,13.43108,10.22946,9.92146,11.06557,8.59999,9.42847
3.78794,8.17323,11.36663,8.79779,14.41145,4.87523,10.84135,11.63994,10.33312
13.40231,11.59593,13.21816,7.94193,14.21529,8.74691,9.44564,11.31534,6.84543
13.98608,8.04456,13.12063,10.29727,10.3526,10.80475,10.6362,15.27949,9.90681
7.29354,8.02369,13.60759,15.57377,6.76591,10.92858,10.02732,16.69406,11.25629
13.54553,9.47059,10.42645,10.53321,5.68488,6.53958,11.14614,16.35027,10.4197
10.90719,11.87102,14.3606,8.42705,10.28237,10.1483,7.38384,12.79812,11.2815
8.43918,9.60669,11.86448,15.0567,6.29203,13.1304,10.19513,10.79825,12.55189
13.25377,10.91998,13.44489,9.02034,9.93883,9.2248,10.65059,13.66545,11.22278
10.87171,10.92166,13.89876,8.19041,11.21919,5.91792,15.46599,10.38901,11.77465
10.22743,9.23887,7.51757,13.20834,9.21178,6.83141,8.49411,9.19305,8.80266
9.14029,10.69614,15.13397,12.03259,4.70542,11.52911,9.1636,14.7934,10.54193
15.19733,5.63847,12.9422,11.81108,8.28644,6.45697,12.64614,14.75675,6.69163
6.52192,10.07179,9.80479,12.14288,10.80558,12.11103,9.62801,6.31822,12.24916
9.90189,9.01657,8.71854,12.49885,12.63636,10.06063,7.63179,9.27659,11.84264
10.66511,10.87954,12.2377,12.43067,10.82582,7.78781,14.46297,11.47683,9.17143
7.59464,8.2618,7.33861,11.36125,12.64151,7.20992,9.87776,7.87178,13.48131
13.74852,7.86443,11.39588,11.85575,10.45118,8.80002,12.47754,14.81851,7.80425
16.64557,6.66274,12.64776,11.14383,9.54749,9.75051,15.25574,13.68095,11.21284
11.30752,10.73202,13.89308,12.0315,8.49841,11.84425,8.76768,10.94762,11.18983
10.18134,7.33222,10.29345,11.54106,12.87445,8.19449,7.43325,6.00702,14.71578
15.01347,9.93514,8.73355,15.64696,9.51043,12.19226,7.70501,8.06179,11.57215
8.69127,8.27102,12.04474,11.62377,10.49449,12.93415,8.45901,13.59793,12.08458
7.49475,8.31302,12.14037,9.57664,13.46094,11.83171,14.7819,15.44935,9.36057
10.55425,12.3827,15.46732,12.76323,7.36292,11.38234,8.88132,16.90903,9.57798
10.10992,7.47324,12.98013,8.49318,16.57726,4.52589,6.34892,6.58088,13.50365
9.39918,9.27616,9.2985,13.78731,11.85492,14.53033,7.2651,9.56226,15.31411
9.13327,6.50841,12.96327,6.81694,9.36996,9.81933,14.46129,14.29079,9.71087
11.84837,10.50388,11.32898,13.36728,10.78741,10.34187,13.41914,16.04108,7.88862
6.61746,7.22104,10.91544,13.94216,10.03846,11.95995,10.58338,12.16363,12.84493
7.12897,9.28438,14.00885,15.47802,5.57292,11.86904,8.42167,13.08162,11.6901
9.18215,9.32852,7.67601,9.49877,13.14025,9.20644,8.4782,8.78648,13.19034
11.85587,10.91161,11.24681,11.69659,12.47982,8.00698,7.40176,9.08601,11.30633
7.92347,11.96919,11.40458,14.62507,8.38647,12.2861,7.91054,12.72268,7.27552
9.63883,6.66608,13.20103,14.58109,7.52029,11.59752,7.79357,15.77337,10.97435
6.0955,9.10371,11.22518,12.32106,11.69086,11.89795,10.47685,10.16493,13.71412
11.58394,12.74039,10.53893,13.3031,7.92666,8.33164,13.76341,7.1084,7.74936
11.67535,10.81348,13.94963,8.61862,8.93393,9.68137,14.14114,13.56898,7.13322
10.23955,10.10588,8.61097,14.17765,11.3911,8.71813,9.44571,7.83683,12.92076
10.41118,10.13613,11.83659,11.73839,9.59039,11.49824,9.03178,11.23855,11.21736
13.14851,8.24164,8.7693,13.18253,10.85217,8.91018,9.58935,9.09493,9.45435
9.19551,9.73871,14.38367,13.39511,6.91053,13.68689,7.61386,13.79957,12.35607
9.35426,9.38889,11.24543,14.79837,9.05528,13.36177,8.07164,11.97041,10.41599
6.98512,8.51473,13.33208,11.57482,7.74275,12.70605,9.50135,12.32193,13.69409
15.98323,9.31115,8.96809,13.14331,11.15941,9.51899,8.76246,6.40224,11.53213
6.22892,8.40496,10.5966,9.71696,15.15337,8.57376,6.4038,8.40743,15.0428
7.07294,7.34084,10.48672,12.3613,11.84547,10.44537,4.58889,9.71998,13.51227
9.58083,12.81292,12.4742,12.71907,7.99134,11.11998,7.92303,10.8384,6.50769
11.16433,13.41587,9.17459,13.19729,6.28972,12.41994,9.80066,12.05627,6.17007
7.8336,10.5016,8.96472,9.83046,14.86348,9.05549,6.25783,9.27908,14.50452
10.36327,6.96642,6.39738,16.23639,10.0513,13.00395,7.54523,7.3729,14.62928
8.75874,13.2862,15.16708,13.94901,7.11717,10.62666,12.46813,14.73677,9.98729
10.94197,11.39058,12.38984,13.30101,8.81755,6.83137,9.27552,14.33522,7.19904
9.92433,9.93036,9.83332,10.82077,10.94494,8.51208,13.04288,13.11087,9.22974
8.30398,10.32848,12.06062,13.01121,7.37715,12.17394,9.18481,11.66941,11.61449
11.35259,5.8018,11.84833,7.13342,7.07548,9.40604,12.44715,10.38048,10.39103
7.63108,8.91566,10.3334,10.05997,7.29979,10.70704,17.09968,10.58168,10.093
12.32771,13.74687,13.02355,13.06732,11.95537,5.45235,16.76198,8.54406,7.37036
11.15011,11.03281,13.8797,6.78754,9.69121,11.56641,12.3772,11.60781,10.74356
11.24122,10.8794,11.20327,13.55342,9.31149,8.33799,11.77847,10.05315,7.55975
8.88317,11.87759,10.32512,13.52183,10.76547,10.82432,10.5283,10.90091,4.71711
14.74044,13.63816,14.10552,11.78928,7.62592,9.49217,13.48279,9.16012,9.13076
6.94076,3.24857,12.1033,11.69493,9.29769,12.90234,8.45032,13.73205,16.49063
7.8655,7.69489,13.29697,12.57653,9.05801,11.83195,9.59904,15.82514,13.12574
8.03849,10.06443,13.59344,12.07245,8.90924,10.77776,7.42677,12.7342,10.8473
10.27386,13.96069,12.4663,14.05813,9.58717,8.8816,12.00904,11.35242,7.64541
14.70307,14.00033,12.25275,16.23947,8.22879,11.27768,9.43602,15.69185,7.78275
14.13642,7.91828,13.09398,9.99792,7.07348,12.25953,13.29034,13.88207,9.12791
9.0334,8.26576,12.71436,11.40466,9.77538,11.07968,10.95345,12.87006,12.50698
9.82112,7.8417,14.23377,8.20763,8.58707,9.88625,8.91095,14.03435,13.26969
8.80235,4.59158,11.03092,9.34938,14.54936,6.30289,7.63696,6.09841,13.26907
8.63075,7.39672,13.43683,12.16833,7.98437,13.55426,11.0417,12.97371,13.01654
7.95593,5.71233,12.81728,6.39157,4.90654,11.74393,15.6796,10.53525,12.95484
9.0121,7.31044,10.46982,12.04762,12.97177,7.89411,6.64341,7.97151,12.23097
11.10774,9.72485,13.12825,13.03262,8.55012,11.57495,9.3458,14.05258,10.05777
7.0711,10.10284,8.11924,15.51472,8.54573,9.33837,8.5703,10.29501,10.45093
7.80162,9.73724,9.63958,10.76039,9.75456,8.49531,13.55811,9.71025,6.87465
13.5543,8.4698,16.07643,7.07038,7.75023,10.83334,14.25554,14.86291,11.55673
13.92916,14.01365,14.9238,13.00206,9.7828,9.37645,14.42163,10.83394,10.56752
12.64874,7.39338,7.27076,10.52279,11.35852,7.41884,11.14416,6.58467,10.66612
12.79714,9.93632,12.64439,6.6689,9.46287,5.07529,10.51578,10.8147,4.80061
10.32524,7.45932,10.86573,11.38084,14.54383,8.31735,3.97937,5.3722,16.79701
12.92269,15.22193,14.66849,11.91624,7.81699,5.22391,11.5647,11.8606,9.47936
8.65684,14.35151,7.81125,14.19037,11.49816,8.49993,12.39765,7.90093,4.24134
11.97049,8.97192,7.18891,10.3715,10.43942,8.95988,10.95378,7.81788,11.41901
12.84647,5.66488,12.98936,10.98292,5.62764,8.69512,13.51501,10.59441,9.63247
15.94783,8.69083,11.74397,9.81946,9.35244,6.0688,8.3084,15.20385,6.12645
9.79645,10.41006,13.40261,11.9532,8.90893,10.27079,8.79193,13.7572,10.56838
9.37045,9.93991,12.63317,7.03679,10.07494,8.64749,12.9802,13.09767,9.14162
8.92652,8.58836,12.6011,12.77655,8.32675,14.34168,11.62331,12.9219,14.37059
5.79942,9.36018,8.48883,15.13902,10.44098,9.7027,4.63893,10.49165,12.35162
13.76736,7.25979,9.33018,12.11581,11.94125,9.02787,9.4917,7.30253,11.54558
8.39078,10.29606,13.68096,11.36911,6.38817,11.25832,8.39162,12.49819,10.94219
12.11146,15.96928,16.85044,12.69425,11.05581,3.231,14.90515,10.27529,8.9774
8.57636,8.39242,12.37264,14.17334,8.59254,13.71707,8.45994,9.8443,14.55558
11.66044,9.80601,10.93005,8.85058,10.9778,9.37424,13.46562,15.88435,6.92625
13.01072,8.24187,8.49954,15.29629,12.21471,11.39713,5.49769,5.59738,14.54222
12.83952,13.22562,13.97898,14.99228,9.64716,9.85795,12.21621,10.76425,8.15853
7.89407,8.61024,9.23181,12.00118,11.62212,7.69106,10.8939,11.06603,9.78582
12.03242,5.61816,15.12885,6.99535,9.11587,8.85295,12.11568,13.14915,8.8308
7.21607,7.91207,12.25649,11.28459,6.08507,13.1227,7.89908,13.44127,11.08287
14.44915,10.72894,13.97436,11.01178,9.31805,6.55947,12.6707,13.80717,9.73584
5.85071,10.85286,6.26321,13.54475,11.48538,9.18605,14.29524,13.05815,8.63029
12.15566,8.86094,12.85772,9.11863,9.51426,10.42805,12.76459,13.97941,12.7478
11.24244,10.64138,13.20525,8.26571,5.62267,7.53652,13.24499,10.07991,12.23127
6.18384,8.30208,6.98734,16.04273,10.53073,10.86713,8.87274,10.05197,12.3717
12.10642,16.16591,13.94013,15.2906,10.22101,10.66392,10.23107,11.10762,7.87542
8.20608,8.05544,7.73499,10.31742,13.08323,11.82503,7.47979,9.16857,13.14089
13.6615,13.36857,12.33245,13.19712,6.754,9.81582,14.10314,16.01061,9.32277
13.05322,8.23872,8.25787,14.98726,10.16267,11.64483,8.45015,8.40199,11.90635
11.53334,8.58605,9.26949,11.80321,11.39292,7.52679,7.33185,8.77065,9.5681
9.67343,5.29424,12.59726,10.16383,11.29223,8.51425,13.30981,14.78329,8.9401
10.52553,9.2656,11.65818,7.81176,12.419,9.15563,11.46936,14.85368,7.90935
14.78612,7.59833,11.96291,9.65876,7.54913,5.87502,10.4843,12.79299,7.47545
9.76282,6.0382,10.55727,11.03017,8.18058,13.99127,6.67601,11.42378,12.00633
6.87168,8.83303,8.22775,9.80573,13.68305,6.80314,8.3497,7.9834,12.65031
8.25481,8.13313,12.84273,15.13053,5.6961,10.129,9.29149,15.39149,10.1286
15.39642,9.09313,13.66779,7.63842,6.80934,7.36267,11.61532,10.02795,8.18853
10.99182,9.57227,12.25584,13.77573,7.79645,10.59573,10.01024,14.53359,9.59131
11.93617,7.73887,11.05721,14.85139,14.05448,11.4231,5.48652,6.9067,15.73585
9.50167,9.40631,7.56995,13.19591,12.13902,11.14112,6.84796,7.54865,14.66637
9.25116,12.30549,11.14028,12.2485,7.60989,10.8778,9.62243,11.47039,7.71657
12.90378,12.43244,12.86158,6.77198,8.97204,12.42948,8.61937,10.47086,9.49202
13.48287,12.59642,10.43078,11.27864,6.56437,13.02393,13.19305,11.35952,10.85637
6.59775,12.39029,14.47971,13.94561,6.15459,12.68219,8.00339,15.0836,8.54591
11.5706,14.39424,12.61024,13.04038,7.43854,9.81456,11.16208,11.15948,7.37184
6.33194,8.16856,8.17534,10.88095,12.80469,7.5165,9.7082,10.60729,10.40979
10.75759,8.53224,11.9389,12.81789,9.16918,12.4314,9.73807,13.79009,10.84469
9.7099,8.46256,13.09447,15.88077,7.28965,12.1228,6.94973,15.50319,9.68172
12.71486,8.87039,8.91833,15.52555,10.60544,8.93304,8.76584,6.57573,12.80244
9.77545,10.74857,5.63319,13.8981,10.20984,8.97878,10.64771,9.4739,10.2913
6.42124,6.87413,11.39383,9.33013,8.12721,13.64611,12.25888,12.97285,14.72219
13.25555,12.64644,12.18416,9.85075,9.07427,10.7301,11.04802,7.86047,13.14626
9.78327,6.75104,9.19512,12.1289,2.64454,9.58874,19.11577,9.71187,7.63016
11.54738,14.2704,9.35727,13.44791,8.66714,12.32952,13.41816,10.85736,7.10964
4.6464,5.73702,11.30789,15.16509,9.74722,13.10877,5.69275,13.33654,14.10021
13.17563,9.95952,10.41487,8.61512,9.88405,9.39727,11.81194,14.35418,8.06287
6.34994,7.95538,9.70377,12.59571,10.69188,13.24806,9.08877,10.47772,11.86425
9.70154,9.36731,11.2509,7.55432,10.75204,14.15711,5.42425,7.28409,12.94712
6.67557,9.07105,10.67187,17.29647,6.05123,9.93994,9.86189,14.99594,7.03859
8.61491,10.44804,11.59955,10.84599,7.90813,11.85285,8.01765,10.46198,10.33326
10.03874,14.37918,13.10195,12.88239,7.33621,7.26582,12.58545,13.51744,8.33984
11.19633,5.84784,9.02367,12.03165,10.69988,6.4666,11.13978,6.62622,9.77908
15.42507,7.63864,10.81971,8.19943,4.70147,8.5937,13.91628,13.04779,10.46008
13.158,13.39237,13.07907,10.43629,11.54809,6.61091,9.43354,7.51221,12.58658
7.19339,4.56634,12.62082,11.8583,9.5853,11.08548,9.16424,14.14951,16.39975
12.23997,9.55255,12.03873,10.48175,9.66091,11.50598,14.12715,11.42987,11.11711
11.45495,8.63634,13.6094,9.59015,7.90043,9.66572,9.02784,19.8918,11.05308
8.29214,7.90928,11.16981,8.47318,10.59544,13.45274,8.01392,10.90245,15.73001
8.04868,9.33828,9.43984,10.29161,13.30025,9.23626,5.87621,8.91831,13.71849
14.97112,11.12883,11.68479,10.40752,6.96219,8.2443,11.1905,12.04443,8.2878
4.4343,8.6279,9.60217,9.97173,12.9424,7.1782,10.2112,10.94131,11.37893
6.49067,6.18103,11.64644,14.09733,8.4219,13.61676,4.922,12.75555,13.15157
12.92457,14.64665,11.90514,12.28568,7.24071,12.4747,12.31732,11.12165,10.43015
6.20014,8.59388,8.89464,12.79943,13.37878,10.85992,6.98159,9.78089,13.80913
8.21741,6.5556,14.29506,10.71387,11.15341,11.17152,8.11334,14.86646,15.20021
10.9568,12.82752,9.92937,12.9432,9.76433,11.7933,10.79421,8.55035,8.51885
8.16818,7.60874,12.42394,10.26607,10.47774,14.59491,6.00948,11.31829,15.01372
11.22128,12.7081,11.63775,11.5034,8.26155,10.92213,12.40946,7.67548,10.79935
9.68168,10.90161,8.92414,8.69114,8.59177,7.75865,12.34719,10.24421,8.22781
12.50913,13.18608,9.8566,13.68931,5.22633,10.61665,11.57247,14.33809,7.03781
7.98662,7.95571,8.07344,16.0341,11.19444,11.01575,10.43065,10.80648,10.67009
11.80858,6.96257,11.44228,8.31075,7.39383,7.37107,14.1863,12.86734,7.41197
7.65174,9.7747,13.12876,10.9497,8.27986,12.21456,10.87494,14.53798,12.29965
9.62395,10.35783,12.08335,9.02374,10.69826,11.17788,7.94329,10.66905,12.24217
10.94675,9.35774,12.30454,7.53774,12.12453,10.29015,10.00429,12.93018,11.65654
7.99236,11.3061,6.52763,16.08268,12.06155,11.85295,9.56269,10.46473,13.50207
12.12926,12.5525,12.35162,11.05514,8.11759,6.96852,13.34435,12.53594,8.85509
12.28666,10.13748,10.9306,8.41135,4.75724,8.57326,13.83613,11.35054,9.72904
7.70666,8.85052,12.35585,14.32897,7.12283,13.77216,7.63399,12.16526,12.55088
16.6943,8.01531,12.66393,10.54428,6.3815,9.51544,11.23456,12.09314,10.27022
7.1201,6.848,9.22848,14.21,11.23748,13.55996,8.48283,8.12293,14.6045
7.34741,9.6869,12.3216,11.78612,9.15741,12.35377,9.68349,11.90499,12.21807
9.97339,13.19572,10.74236,11.59869,7.44869,7.48366,8.1521,12.76307,8.74291
7.44233,7.82208,12.32337,7.68077,17.1483,8.70372,5.56702,7.82854,16.0756
9.94866,6.73888,9.32477,15.46846,11.32474,12.20881,7.73009,8.5366,12.81995
9.39148,8.47016,12.3244,11.88367,9.88036,11.07593,8.60197,13.56114,12.33362
8.37655,7.84339,8.77129,13.18626,10.54221,5.96627,11.42489,9.67167,8.68598
8.13702,8.53973,7.16465,9.08754,12.51233,9.32518,9.24675,9.13134,12.05574
13.17793,7.78435,12.36228,9.50069,8.82613,8.50324,11.95512,13.93695,9.24151
13.68946,6.69365,13.90864,8.86378,8.85471,7.60607,12.66095,11.48779,11.02154
2.66495,8.15486,11.61254,11.89533,13.19369,7.84845,6.42052,12.88126,11.26258
8.62265,7.5359,11.85419,6.74765,8.94507,7.05662,14.47782,10.72225,9.21125
14.04617,9.16191,14.55399,6.24963,15.4174,11.45415,9.26028,11.38751,18.96793
