latitude	longitude	store_name	code	location	imei
23.04419	-82.00919	Jaruco	CU	America/Havana	863033069630348925
-7.54972	110.71639	Ngemplak	ID	Asia/Jakarta	863033069630348883
43.48961	-8.2194	Ferrol	ES	Europe/Madrid	3590433799317662196
-10.91722	-37.65	Lagarto	BR	America/Maceio	359043379931766684
4.02219	101.02083	Teluk Intan	MY	Asia/Kuala_Lumpur	3590433799317661347
-14.66463	-52.35558	Nova Xavantina	BR	America/Cuiaba	8630330696303481149
43.31667	-2.68333	Gernika-Lumo	ES	Europe/Madrid	3590433799317661008
37.65639	126.835	Goyang-si	KR	Asia/Seoul	8630330696303481834
20.14298	-77.43532	Media Luna	CU	America/Havana	359043379931766650
19.32932	-98.1664	Contla	MX	America/Mexico_City	8630330696303482196
34.77453	-96.67834	Ada	US	America/Chicago	863033069630348933
42.8334	-80.38297	Norfolk County	CA	America/Toronto	8630330696303481123
26.76628	83.36889	Gorakhpur	IN	Asia/Kolkata	8630330696303482303
43.62558	13.39954	Falconara Marittima	IT	Europe/Rome	3590433799317661636
41.80753	-87.65644	New City	US	America/Chicago	8630330696303482493
47.05	15.46667	Sankt Peter	AT	Europe/Vienna	3590433799317662170
42.7	27.25	Aytos	BG	Europe/Sofia	3590433799317662097
-3.5403	118.9707	Majene	ID	Asia/Makassar	8630330696303482410
13.8196	100.04427	Nakhon Pathom	TH	Asia/Bangkok	8630330696303482253
47.98372	10.18527	Memmingen	DE	Europe/Berlin	3590433799317662436
46.65581	32.6178	Kherson	UA	Europe/Kyiv	8630330696303481099
5.84752	-5.682	Lakota	CI	Africa/Abidjan	8630330696303482410
25.66795	85.83636	Dalsingh Sarai	IN	Asia/Kolkata	359043379931766023
7.83389	-72.47417	Villa del Rosario	CO	America/Bogota	3590433799317661479
34.25807	-88.70464	Tupelo	US	America/Chicago	359043379931766981
23.04419	-82.00919	Jaruco	CU	America/Havana	8630330696303481974
30.81383	75.16878	Moga	IN	Asia/Kolkata	359043379931766379
50.26729	-119.27337	Vernon	CA	America/Vancouver	8630330696303482105
-1.63333	13.58357	Franceville	GA	Africa/Libreville	8630330696303482311
16.06213	76.0586	Hungund	IN	Asia/Kolkata	3590433799317661792
42.93369	-72.27814	Keene	US	America/New_York	8630330696303482394
12.37169	123.62494	Masbate	PH	Asia/Manila	3590433799317662014
51.26	-2.1875	Westbury	GB	Europe/London	8630330696303481263
22.19303	88.18466	Diamond Harbour	IN	Asia/Kolkata	3590433799317661503
43.1122	12.38878	Perugia	IT	Europe/Rome	3590433799317661123
50.80904	8.77069	Marburg an der Lahn	DE	Europe/Berlin	3590433799317662196
-19.32556	-41.25528	Resplendor	BR	America/Sao_Paulo	3590433799317662014
25.95533	68.88871	Jhol	PK	Asia/Karachi	863033069630348198
53.77166	38.12408	Bogoroditsk	RU	Europe/Moscow	3590433799317662246
30.17746	-81.38758	Palm Valley	US	America/New_York	8630330696303481628
49.13645	8.91229	Eppingen	DE	Europe/Berlin	359043379931766635
52.47774	10.5511	Gifhorn	DE	Europe/Berlin	3590433799317661982
45.4473	-73.75335	Dorval	CA	America/Toronto	863033069630348016
28.98002	77.70636	Meerut	IN	Asia/Kolkata	3590433799317662436
10.61285	12.19458	Biu	NG	Africa/Lagos	863033069630348354
48.35149	8.96317	Hechingen	DE	Europe/Berlin	8630330696303481305
49.952431	15.268654	Kutná Hora	CZ	Europe/Prague	863033069630348701
50.18545	27.06365	Shepetivka	UA	Europe/Kyiv	8630330696303481826
-17.74431	-48.62789	Caldas Novas	BR	America/Sao_Paulo	8630330696303481842
14.67751	-60.94228	Le Robert	MQ	America/Martinique	8630330696303482352
51.03427	5.37429	Houthalen	BE	Europe/Brussels	863033069630348982
51.65	-0.2	Barnet	GB	Europe/London	359043379931766908
46.23899	-63.13414	Charlottetown	CA	America/Halifax	863033069630348289
38.58894	-89.99038	Fairview Heights	US	America/Chicago	8630330696303482253
-27.4338	-65.61427	Aguilares	AR	America/Argentina/Tucuman	8630330696303481677
38.07789	13.44275	Villabate	IT	Europe/Rome	8630330696303481701
-2.13404	-79.59415	Milagro	EC	America/Guayaquil	863033069630348289
40.93121	-73.89875	Yonkers	US	America/New_York	8630330696303481750
53.30972	83.62389	Novosilikatnyy	RU	Asia/Barnaul	8630330696303481529
50.72043	11.34046	Rudolstadt	DE	Europe/Berlin	3590433799317661271
49.07866	30.96755	Zvenihorodka	UA	Europe/Kyiv	8630330696303481354
52.53048	13.29371	Charlottenburg-Nord	DE	Europe/Berlin	3590433799317662022
49.41029	38.15035	Svatove	UA	Europe/Zaporozhye	359043379931766528
-31.25033	-61.4867	Rafaela	AR	America/Argentina/Cordoba	359043379931766528
53.95278	32.86389	Roslavl‚Äô	RU	Europe/Moscow	8630330696303481883
25.80565	68.49143	Bhit Shah	PK	Asia/Karachi	8630330696303482196
19.32889	-99.32556	San Lorenzo Acopilco	MX	America/Mexico_City	359043379931766270
60.02427	30.28491	Kolomyagi	RU	Europe/Moscow	3590433799317661966
26.67319	31.4976	Juhaynah	EG	Africa/Cairo	3590433799317662329
45.79377	8.88104	Malnate	IT	Europe/Rome	8630330696303481065
49.820923	18.262524	Ostrava	CZ	Europe/Prague	3590433799317661412
18.03496	-66.8499	Yauco	PR	America/Puerto_Rico	3590433799317661990
33.93113	-117.54866	Norco	US	America/Los_Angeles	3590433799317661990
40.63316	-74.13653	Port Richmond	US	America/New_York	3590433799317661198
46.75451	33.34864	Nova Kakhovka	UA	Europe/Kyiv	3590433799317661248
51.35084	-1.99421	Devizes	GB	Europe/London	8630330696303482154
33.54428	-84.23381	Stockbridge	US	America/New_York	3590433799317662055
45.4473	-73.75335	Dorval	CA	America/Toronto	8630330696303481206
40.68066	-73.47429	Massapequa	US	America/New_York	359043379931766619
33.95015	-118.03917	South Whittier	US	America/Los_Angeles	8630330696303482188
9.92787	-84.13722	San Rafael	CR	America/Costa_Rica	3590433799317661776
31.39547	34.75699	Rahat	IL	Asia/Jerusalem	3590433799317661438
-22.97056	-46.99583	Valinhos	BR	America/Sao_Paulo	8630330696303481677
32.17629	75.06583	Fazilpur	PK	Asia/Karachi	3590433799317661974
53.43333	-7.95	Athlone	IE	Europe/Dublin	863033069630348602
10.66668	-61.51889	Port of Spain	TT	America/Port_of_Spain	3590433799317661693
34.8825	128.62667	Sinhyeon	KR	Asia/Seoul	8630330696303481412
-33.88096	151.07986	Strathfield	AU	Australia/Sydney	8630330696303482048
34.15429	3.50309	Messaad	DZ	Africa/Algiers	359043379931766312
48.52961	12.16179	Landshut	DE	Europe/Berlin	8630330696303482360
34.14251	-118.25508	Glendale	US	America/Los_Angeles	3590433799317662188
22.4711	88.1453	Pujali	IN	Asia/Kolkata	359043379931766999
-7.51611	109.05389	Wangon	ID	Asia/Jakarta	359043379931766924
-32.05251	115.88782	Willetton	AU	Australia/Perth	3590433799317662352
41.48199	-81.79819	Lakewood	US	America/New_York	863033069630348701
37.49073	-2.77259	Baza	ES	Europe/Madrid	359043379931766148
60.02427	30.28491	Kolomyagi	RU	Europe/Moscow	3590433799317661941
-19.7625	-44.31389	Esmeraldas	BR	America/Sao_Paulo	3590433799317661602
10.58806	77.24779	Udumalaippettai	IN	Asia/Kolkata	359043379931766544
37.16911	10.03478	El Alia	TN	Africa/Tunis	863033069630348487
46.67535	5.55575	Lons-le-Saunier	FR	Europe/Paris	359043379931766320
15.5439	73.7553	Calangute	IN	Asia/Kolkata	3590433799317661883
34.77453	-96.67834	Ada	US	America/Chicago	863033069630348131
46.23899	-63.13414	Charlottetown	CA	America/Halifax	359043379931766353
44.92934	37.99117	Krymsk	RU	Europe/Moscow	8630330696303482030
50.79205	-1.08593	Southsea	GB	Europe/London	359043379931766213
43.2907	5.4384	Marseille 11	FR	Europe/Paris	3590433799317662139
53.0233	-1.48119	Belper	GB	Europe/London	3590433799317661339
39.45621	-77.96389	Martinsburg	US	America/New_York	3590433799317661404
38.58894	-89.99038	Fairview Heights	US	America/Chicago	863033069630348586
32.52515	-93.75018	Shreveport	US	America/Chicago	359043379931766015
32.55531	76.12647	Chamba	IN	Asia/Kolkata	8630330696303481982
49.5099	6.74549	Losheim	DE	Europe/Berlin	359043379931766528
38.68712	-4.10734	Puertollano	ES	Europe/Madrid	8630330696303481412
-26.22861	-52.67056	Pato Branco	BR	America/Sao_Paulo	8630330696303481727
-30.60106	-71.19901	Ovalle	CL	America/Santiago	3590433799317661826
-34.64167	-60.47389	Chacabuco	AR	America/Argentina/Buenos_Aires	8630330696303482303
-34.64966	-58.38341	Barracas	AR	America/Argentina/Buenos_Aires	863033069630348362
52.09	5.23333	Zeist	NL	Europe/Amsterdam	8630330696303481438
14.62072	74.83554	Sirsi	IN	Asia/Kolkata	3590433799317662154
31.92923	34.86563	Ramla	IL	Asia/Jerusalem	863033069630348222
30.81383	75.16878	Moga	IN	Asia/Kolkata	863033069630348537
46.09273	-88.64235	Iron River	US	America/Menominee	3590433799317662089
33.93113	-117.54866	Norco	US	America/Los_Angeles	8630330696303482436
44.80477	-0.59543	Talence	FR	Europe/Paris	3590433799317661123
49.183239	15.454273	Telč	CZ	Europe/Prague	3590433799317662303
55.54028	89.20083	Sharypovo	RU	Asia/Krasnoyarsk	3590433799317661248
9.15093	-79.62098	Chilibre	PA	America/Panama	359043379931766346
53.51684	-113.3187	Sherwood Park	CA	America/Edmonton	8630330696303481453
54.84444	38.16694	Kashira	RU	Europe/Moscow	8630330696303481958
55.85	37.56667	Likhobory	RU	Europe/Moscow	8630330696303481552
40.65538	-74.38987	Scotch Plains	US	America/New_York	8630330696303481487
50.56149	4.69889	Gembloux	BE	Europe/Brussels	3590433799317661800
40.93121	-73.89875	Yonkers	US	America/New_York	3590433799317661552
28.54944	-81.77285	Clermont	US	America/New_York	863033069630348560
-27.76952	30.79165	Vryheid	ZA	Africa/Johannesburg	863033069630348404
23.5654	119.58627	Magong	TW	Asia/Taipei	3590433799317661586
39.32288	-76.72803	Woodlawn	US	America/New_York	3590433799317662279
-1.26424	104.09701	Simpang	ID	Asia/Jakarta	3590433799317661909
6.45407	3.39467	Lagos	NG	Africa/Lagos	8630330696303481933
-31.25033	-61.4867	Rafaela	AR	America/Argentina/Cordoba	3590433799317661453
53.93361	37.92792	Kireyevsk	RU	Europe/Moscow	359043379931766833
38.37255	34.02537	Aksaray	TR	Europe/Istanbul	3590433799317661370
45.51667	4.86667	Vienne	FR	Europe/Paris	863033069630348743
36.27462	4.85668	Bordj Zemoura	DZ	Africa/Algiers	8630330696303482196
48.46458	9.22796	Pfullingen	DE	Europe/Berlin	8630330696303481255
37.13548	-3.67029	Las Gabias	ES	Europe/Madrid	3590433799317661420
-19.65	47.31667	Antanifotsy	MG	Indian/Antananarivo	359043379931766437
40.94065	-73.99681	Dumont	US	America/New_York	863033069630348438
26.67319	31.4976	Juhaynah	EG	Africa/Cairo	3590433799317662329
22.98212	-80.58556	Corralillo	CU	America/Havana	359043379931766494
45.75279	130.57211	Boli	CN	Asia/Shanghai	8630330696303481628
35.88264	-80.08199	Thomasville	US	America/New_York	8630330696303482246
-11.48472	-37.93278	Rio Real	BR	America/Bahia	359043379931766858
5.30383	-1.98956	Tarkwa	GH	Africa/Accra	359043379931766593
21.34222	71.30633	Kundla	IN	Asia/Kolkata	3590433799317661453
40.55851	17.80774	Mesagne	IT	Europe/Rome	3590433799317662493
9.6531	124.3697	Jagna	PH	Asia/Manila	863033069630348693
19.21667	73.08333	Dombivli	IN	Asia/Kolkata	863033069630348255
-14.66463	-52.35558	Nova Xavantina	BR	America/Cuiaba	863033069630348115
53.49389	-1.29243	Mexborough	GB	Europe/London	3590433799317661701
-4.26613	15.28318	Brazzaville	CG	Africa/Brazzaville	359043379931766676
-34.74785	-58.70072	Pontevedra	AR	America/Argentina/Buenos_Aires	359043379931766973
48.35149	8.96317	Hechingen	DE	Europe/Berlin	863033069630348461
25.87498	86.59611	Saharsa	IN	Asia/Kolkata	8630330696303481297
29.38242	70.91106	Alipur	PK	Asia/Karachi	359043379931766296
22.19303	88.18466	Diamond Harbour	IN	Asia/Kolkata	863033069630348008
21.46527	83.97573	Sambalpur	IN	Asia/Kolkata	3590433799317661909
36.92574	14.72443	Ragusa	IT	Europe/Rome	359043379931766072
48.77275	5.16108	Bar-le-Duc	FR	Europe/Paris	863033069630348610
48.73218	11.18709	Neuburg an der Donau	DE	Europe/Berlin	8630330696303481552
-8.66667	-35.71667	Catende	BR	America/Recife	3590433799317661198
39.96348	-4.83076	Talavera de la Reina	ES	Europe/Madrid	863033069630348743
4.2475	9.00472	Idenao	CM	Africa/Douala	3590433799317661610
-11.48472	-37.93278	Rio Real	BR	America/Bahia	8630330696303481529
43.54072	-116.56346	Nampa	US	America/Boise	359043379931766171
27.0174	49.62251	Al Jubayl	SA	Asia/Riyadh	863033069630348958
33.35283	-111.78903	Gilbert	US	America/Phoenix	3590433799317662246
52.57583	6.61944	Hardenberg	NL	Europe/Amsterdam	863033069630348552
33.7207	-116.21677	Indio	US	America/Los_Angeles	3590433799317661164
34.81667	137.4	Toyokawa	JP	Asia/Tokyo	863033069630348305
10.98778	-74.95472	Puerto Colombia	CO	America/Bogota	359043379931766965
14.66	120.56528	Pilar	PH	Asia/Manila	863033069630348156
29.84576	-90.10674	Estelle	US	America/Chicago	8630330696303481982
44.73941	-93.12577	Rosemount	US	America/Chicago	3590433799317661552
9.58126	8.2926	Kafanchan	NG	Africa/Lagos	8630330696303481610
52.57583	6.61944	Hardenberg	NL	Europe/Amsterdam	3590433799317662055
-37.88333	145.06667	Carnegie	AU	Australia/Melbourne	359043379931766734
40.63316	-74.13653	Port Richmond	US	America/New_York	359043379931766544
50.8	3.16667	Wevelgem	BE	Europe/Brussels	3590433799317662204
34.25807	-88.70464	Tupelo	US	America/Chicago	863033069630348669
43.83125	5.03586	Cavaillon	FR	Europe/Paris	3590433799317661297
28.15112	-82.46148	Lutz	US	America/New_York	8630330696303482477
-37.32167	-59.13316	Tandil	AR	America/Argentina/Buenos_Aires	863033069630348396
37.35813	-6.03731	San Juan de Aznalfarache	ES	Europe/Madrid	3590433799317662246
41.24264	16.50104	Bisceglie	IT	Europe/Rome	3590433799317661479
7.06273	-1.4001	Mampong	GH	Africa/Accra	8630330696303482238
40.87329	14.43865	Somma Vesuviana	IT	Europe/Rome	863033069630348552
37.16911	10.03478	El Alia	TN	Africa/Tunis	8630330696303481131
55.82885	-4.21376	Rutherglen	GB	Europe/London	359043379931766478
17.54907	82.85749	Elamanchili	IN	Asia/Kolkata	8630330696303482022
34.4833	136.84186	Toba	JP	Asia/Tokyo	8630330696303482105
45.44694	8.62118	Novara	IT	Europe/Rome	3590433799317661917
41.50343	-74.01042	Newburgh	US	America/New_York	3590433799317661487
43.61062	-72.97261	Rutland	US	America/New_York	863033069630348008
40.87329	14.43865	Somma Vesuviana	IT	Europe/Rome	8630330696303481545
22.88783	84.13864	Jashpurnagar	IN	Asia/Kolkata	359043379931766726
28.54944	-81.77285	Clermont	US	America/New_York	8630330696303481859
34.86472	117.55417	Zaozhuang	CN	Asia/Shanghai	8630330696303481131
-20.88231	55.4504	Saint-Denis	RE	Indian/Reunion	8630330696303482329
52.4581	13.28702	Dahlem	DE	Europe/Berlin	8630330696303481958
23.1959	86.51499	Kenda	IN	Asia/Kolkata	3590433799317661545
43.96222	43.63417	Novopavlovsk	RU	Europe/Moscow	359043379931766262
41.50343	-74.01042	Newburgh	US	America/New_York	863033069630348222
45.49428	-122.86705	Aloha	US	America/Los_Angeles	359043379931766668
-27.76952	30.79165	Vryheid	ZA	Africa/Johannesburg	3590433799317661784
44.31771	9.32241	Chiavari	IT	Europe/Rome	863033069630348313
37.65181	120.33063	Longgang	CN	Asia/Shanghai	359043379931766825
48.79325	2.29275	Fontenay-aux-Roses	FR	Europe/Paris	3590433799317662311
16.0567	103.65309	Roi Et	TH	Asia/Bangkok	863033069630348941
14.8361	120.97844	Guyong	PH	Asia/Manila	3590433799317661867
48.77644	2.29026	Sceaux	FR	Europe/Paris	8630330696303481164
40.72371	-73.95097	Greenpoint	US	America/New_York	8630330696303481123
36.91023	-121.75689	Watsonville	US	America/Los_Angeles	8630330696303482345
-5.41667	38.01667	Chanika	TZ	Africa/Dar_es_Salaam	8630330696303481222
48.90982	2.45012	Bobigny	FR	Europe/Paris	3590433799317661404
-19.65	47.31667	Antanifotsy	MG	Indian/Antananarivo	863033069630348552
40.87329	14.43865	Somma Vesuviana	IT	Europe/Rome	863033069630348354
-5.85746	144.23058	Mount Hagen	PG	Pacific/Port_Moresby	359043379931766817
10.20898	123.758	Naga	PH	Asia/Manila	359043379931766569
43.35071	46.10925	Gudermes	RU	Europe/Moscow	359043379931766080
31.64615	120.74221	Changshu City	CN	Asia/Shanghai	3590433799317662303
47.92526	-97.03285	Grand Forks	US	America/Chicago	359043379931766239
40.64621	-73.97069	Kensington	US	America/New_York	8630330696303481362
43.2907	5.4384	Marseille 11	FR	Europe/Paris	3590433799317662113
45.53069	9.40531	Gorgonzola	IT	Europe/Rome	3590433799317661594
34.09668	-117.71978	Claremont	US	America/Los_Angeles	359043379931766866
34.85	117.33333	Taozhuang	CN	Asia/Shanghai	3590433799317661180
40.1675	34.37389	Sungurlu	TR	Europe/Istanbul	8630330696303481800
49.97704	9.15214	Aschaffenburg	DE	Europe/Berlin	8630330696303481958
23.18	88.58	Aistala	IN	Asia/Kolkata	3590433799317661214
36.20389	127.08472	Nonsan	KR	Asia/Seoul	3590433799317662071
37.1759	128.9889	T‚Äôaebaek	KR	Asia/Seoul	863033069630348545
23.18	88.58	Aistala	IN	Asia/Kolkata	3590433799317661974
-21.44236	27.46153	Tonota	BW	Africa/Gaborone	359043379931766387
14.46693	75.92694	Davangere	IN	Asia/Kolkata	3590433799317662261
54.52156	9.5586	Schleswig	DE	Europe/Berlin	8630330696303481859
-25.42778	-49.27306	Curitiba	BR	America/Sao_Paulo	3590433799317662089
36.08497	9.37082	Siliana	TN	Africa/Tunis	8630330696303482188
51.65	-0.2	Barnet	GB	Europe/London	8630330696303481818
25.87498	86.59611	Saharsa	IN	Asia/Kolkata	8630330696303481404
45.16024	-93.08883	Lino Lakes	US	America/Chicago	8630330696303481909
43.91452	-69.96533	Brunswick	US	America/New_York	863033069630348321
50.7236	-3.52751	Exeter	GB	Europe/London	863033069630348388
60.97944	76.92421	Izluchinsk	RU	Asia/Yekaterinburg	8630330696303482410
-4.83	29.65806	Mwandiga	TZ	Africa/Dar_es_Salaam	8630330696303482014
41.91738	3.1631	Palafrugell	ES	Europe/Madrid	863033069630348529
46.51872	86.00214	Hoxtolgay	CN	Asia/Urumqi	863033069630348990
58.1908	40.17171	Danilov	RU	Europe/Moscow	3590433799317662071
40.93121	-73.89875	Yonkers	US	America/New_York	3590433799317661040
58.7002	59.4839	Kachkanar	RU	Asia/Yekaterinburg	3590433799317661354
51.65333	5.2875	Vught	NL	Europe/Amsterdam	3590433799317662154
48.28259	9.72749	Ehingen	DE	Europe/Berlin	8630330696303481776
15.5439	73.7553	Calangute	IN	Asia/Kolkata	8630330696303481008
-8.43333	114.33333	Muncar	ID	Asia/Jakarta	863033069630348099
44.59445	11.04979	Castelfranco Emilia	IT	Europe/Rome	8630330696303482154
3.11988	35.59642	Lodwar	KE	Africa/Nairobi	3590433799317661966
41.15376	-87.88754	Bourbonnais	US	America/Chicago	863033069630348974
17.54907	82.85749	Elamanchili	IN	Asia/Kolkata	8630330696303481677
-22.9	44.53333	Sakaraha	MG	Indian/Antananarivo	3590433799317662162
16.0567	103.65309	Roi Et	TH	Asia/Bangkok	863033069630348198
54.39635	24.04142	Alytus	LT	Europe/Vilnius	3590433799317661719
45.4473	-73.75335	Dorval	CA	America/Toronto	8630330696303481123
42.06166	-1.60452	Tudela	ES	Europe/Madrid	3590433799317661081
-37.88333	145.06667	Carnegie	AU	Australia/Melbourne	863033069630348453
36.33011	138.89585	Annaka	JP	Asia/Tokyo	8630330696303481701
34.56861	105.89333	Beidao	CN	Asia/Shanghai	3590433799317661859
31.82539	72.54064	Sillanwali	PK	Asia/Karachi	3590433799317662063
-19.32556	-41.25528	Resplendor	BR	America/Sao_Paulo	8630330696303481941
-6.48167	106.85417	Cibinong	ID	Asia/Jakarta	3590433799317661107
32.54278	111.50861	Danjiangkou	CN	Asia/Shanghai	863033069630348586
42.50729	1.53414	les Escaldes	AD	Europe/Andorra	3590433799317661255
14.8361	120.97844	Guyong	PH	Asia/Manila	8630330696303481370
51.65333	5.2875	Vught	NL	Europe/Amsterdam	3590433799317662022
44.92801	4.8951	Valence	FR	Europe/Paris	863033069630348107
52.31333	6.92917	Oldenzaal	NL	Europe/Amsterdam	3590433799317661305
28.71271	77.656	Pilkhua	IN	Asia/Kolkata	863033069630348420
-7.76667	35.7	Iringa	TZ	Africa/Dar_es_Salaam	3590433799317661982
-21.44236	27.46153	Tonota	BW	Africa/Gaborone	3590433799317661487
45.49428	-122.86705	Aloha	US	America/Los_Angeles	863033069630348131
-8.66667	-35.71667	Catende	BR	America/Recife	3590433799317661735
37.08819	-8.2503	Albufeira	PT	Europe/Lisbon	8630330696303481834
40.64621	-73.97069	Kensington	US	America/New_York	863033069630348263
-3.5403	118.9707	Majene	ID	Asia/Makassar	3590433799317662378
20.88197	85.83334	Bhuban	IN	Asia/Kolkata	3590433799317662154
56.11281	69.49015	Ishim	RU	Asia/Yekaterinburg	359043379931766569
24.05979	77.40858	Leteri	IN	Asia/Kolkata	863033069630348958
37.60876	-77.37331	Mechanicsville	US	America/New_York	8630330696303482220
23.15678	-81.24441	Varadero	CU	America/Havana	8630330696303481792
31.92923	34.86563	Ramla	IL	Asia/Jerusalem	8630330696303481917
-28.44917	-52.2	Marau	BR	America/Sao_Paulo	359043379931766551
23.9028	89.11943	Kushtia	BD	Asia/Dhaka	3590433799317661511
4.02219	101.02083	Teluk Intan	MY	Asia/Kuala_Lumpur	3590433799317661610
45.53929	-122.38731	Troutdale	US	America/Los_Angeles	3590433799317661230
31.84568	-102.36764	Odessa	US	America/Chicago	359043379931766882
26.2649	81.54855	Jais	IN	Asia/Kolkata	863033069630348107
55.54028	89.20083	Sharypovo	RU	Asia/Krasnoyarsk	8630330696303481123
36	139.55722	Okegawa	JP	Asia/Tokyo	863033069630348230
-7.54972	110.71639	Ngemplak	ID	Asia/Jakarta	8630330696303481867
36.27462	4.85668	Bordj Zemoura	DZ	Africa/Algiers	3590433799317661594
40.72586	8.55552	Sassari	IT	Europe/Rome	359043379931766023
8.62261	-70.20749	Barinas	VE	America/Caracas	3590433799317661909
51.42708	-0.91979	Lower Earley	GB	Europe/London	3590433799317662121
-15.675	-38.94722	Canavieiras	BR	America/Bahia	359043379931766122
26.44931	91.61356	Rangia	IN	Asia/Kolkata	3590433799317661347
40.92298	14.30935	Afragola	IT	Europe/Rome	8630330696303481867
52.14	5.58472	Barneveld	NL	Europe/Amsterdam	8630330696303481784
32.57756	71.52847	Mianwali	PK	Asia/Karachi	863033069630348644
37.1759	128.9889	T‚Äôaebaek	KR	Asia/Seoul	8630330696303482220
22.88783	84.13864	Jashpurnagar	IN	Asia/Kolkata	3590433799317662477
16.0438	120.4861	Manaoag	PH	Asia/Manila	8630330696303481990
36.92574	14.72443	Ragusa	IT	Europe/Rome	8630330696303481842
51.26	-2.1875	Westbury	GB	Europe/London	8630330696303481925
35.74788	-95.36969	Muskogee	US	America/Chicago	3590433799317661156
52.68333	0.93333	East Dereham	GB	Europe/London	3590433799317661685
42.64685	-5.55835	Villaquilambre	ES	Europe/Madrid	359043379931766304
53.37596	51.3452	Otradnyy	RU	Europe/Samara	8630330696303481511
14.0823	98.19151	Dawei	MM	Asia/Yangon	8630330696303481826
52.86147	9.5926	Walsrode	DE	Europe/Berlin	863033069630348115
-37.88333	145.06667	Carnegie	AU	Australia/Melbourne	863033069630348701
27.09978	-82.45426	Venice	US	America/New_York	8630330696303481594
43.32393	5.4584	Les Olives	FR	Europe/Paris	359043379931766791
36.08497	9.37082	Siliana	TN	Africa/Tunis	359043379931766593
33.42585	-6.00137	Oulmes	MA	Africa/Casablanca	8630330696303482444
20.22816	-103.5687	Zacoalco de Torres	MX	America/Mexico_City	359043379931766700
40.24537	-75.64963	Pottstown	US	America/New_York	359043379931766098
40.24537	-75.64963	Pottstown	US	America/New_York	3590433799317661941
55.8736	85.4265	Yashkino	RU	Asia/Novokuznetsk	3590433799317662006
35.8	137.23333	Gero	JP	Asia/Tokyo	8630330696303482477
-4.26613	15.28318	Brazzaville	CG	Africa/Brazzaville	3590433799317662014
2.41669	30.98551	Paidha	UG	Africa/Kampala	8630330696303482394
48.8765	2.18967	Rueil-Malmaison	FR	Europe/Paris	863033069630348446
-1.26753	116.82887	Balikpapan	ID	Asia/Makassar	8630330696303481560
55.38752	36.73307	Naro-Fominsk	RU	Europe/Moscow	3590433799317662436
43.61058	1.33467	Colomiers	FR	Europe/Paris	359043379931766957
41.85059	-87.882	Westchester	US	America/Chicago	8630330696303481289
52.31333	6.92917	Oldenzaal	NL	Europe/Amsterdam	8630330696303481339
-16.25	-69.08333	Yunguyo	PE	America/Lima	8630330696303481412
-4.83	29.65806	Mwandiga	TZ	Africa/Dar_es_Salaam	3590433799317662410
34.63915	-120.45794	Lompoc	US	America/Los_Angeles	8630330696303482022
42.62833	20.89389	Glogovac	XK	Europe/Belgrade	8630330696303481362
49.5099	6.74549	Losheim	DE	Europe/Berlin	863033069630348016
7.62789	4.74161	Ilesa	NG	Africa/Lagos	863033069630348818
50.50301	13.63617	Most	CZ	Europe/Prague	8630330696303482360
32.17629	75.06583	Fazilpur	PK	Asia/Karachi	359043379931766692
31.64615	120.74221	Changshu City	CN	Asia/Shanghai	8630330696303482345
42.7	27.25	Aytos	BG	Europe/Sofia	8630330696303481404
41.1053	-7.32097	Custoias	PT	Europe/Lisbon	863033069630348594
-27.76952	30.79165	Vryheid	ZA	Africa/Johannesburg	8630330696303481255
7.65649	4.92235	Efon-Alaaye	NG	Africa/Lagos	359043379931766817
19.04222	-98.11889	Casa Blanca	MX	America/Mexico_City	359043379931766536
37.65639	126.835	Goyang-si	KR	Asia/Seoul	863033069630348552
36.92574	14.72443	Ragusa	IT	Europe/Rome	3590433799317661693
10.10649	76.35484	Alwaye	IN	Asia/Kolkata	359043379931766353
1.6561	103.6032	Kulai	MY	Asia/Kuala_Lumpur	359043379931766726
53.16167	6.76111	Hoogezand	NL	Europe/Amsterdam	8630330696303481503
41.0051	-73.78458	Scarsdale	US	America/New_York	863033069630348255
52.57583	6.61944	Hardenberg	NL	Europe/Amsterdam	3590433799317662436
53.49389	-1.29243	Mexborough	GB	Europe/London	359043379931766403
51.24197	4.82313	Lille	BE	Europe/Brussels	3590433799317661370
34.25807	-88.70464	Tupelo	US	America/Chicago	3590433799317661099
26.18924	-98.15529	San Juan	US	America/Chicago	8630330696303482170
50.75	2.25	Saint-Omer	FR	Europe/Paris	8630330696303481784
13.44581	101.18445	Phanat Nikhom	TH	Asia/Bangkok	3590433799317661396
47.46657	84.87144	Zaysan	KZ	Asia/Almaty	8630330696303481701
12.35275	121.06761	San Jose	PH	Asia/Manila	3590433799317661701
17.94979	-94.91386	Acayucan	MX	America/Mexico_City	3590433799317661842
14.64056	104.64992	Kantharalak	TH	Asia/Bangkok	8630330696303482006
-6.48167	106.85417	Cibinong	ID	Asia/Jakarta	3590433799317662279
40.64621	-73.97069	Kensington	US	America/New_York	8630330696303482311
34.09611	-118.10583	San Gabriel	US	America/Los_Angeles	359043379931766817
31.12406	-97.90308	Copperas Cove	US	America/Chicago	359043379931766155
49.97704	9.15214	Aschaffenburg	DE	Europe/Berlin	3590433799317661305
41.55947	14.66737	Campobasso	IT	Europe/Rome	3590433799317661446
36.6009	126.665	Hongseong	KR	Asia/Seoul	863033069630348990
